6PGD_HUMAN_1_476_0/1pgo_ndp_uff2.sdf 6PGD_HUMAN_1_476_0/1pgo_A_rec.pdb
6PGD_HUMAN_1_476_0/1pgo_ndp_uff2.sdf 6PGD_HUMAN_1_476_0/1pgn_A_rec.pdb
6PGD_LACLM_1_472_0/2iz1_res_uff2.sdf 6PGD_LACLM_1_472_0/2iz1_A_rec.pdb
6PGD_LACLM_1_472_0/2iz1_res_uff2.sdf 6PGD_LACLM_1_472_0/2iyp_A_rec.pdb
6PGD_LACLM_1_472_0/2iyp_5rp_uff2.sdf 6PGD_LACLM_1_472_0/2iyp_A_rec.pdb
6PGD_LACLM_1_472_0/2iyp_5rp_uff2.sdf 6PGD_LACLM_1_472_0/2iz1_A_rec.pdb
6PGD_LACLM_1_472_0/2iyo_6pg_uff2.sdf 6PGD_LACLM_1_472_0/2iyo_A_rec.pdb
6PGD_LACLM_1_472_0/2iyo_6pg_uff2.sdf 6PGD_LACLM_1_472_0/2iyp_A_rec.pdb
7OMT8_MEDSA_1_352_0/1fp2_hmo_uff2.sdf 7OMT8_MEDSA_1_352_0/1fp2_A_rec.pdb
7OMT8_MEDSA_1_352_0/1fp2_hmo_uff2.sdf 7OMT8_MEDSA_1_352_0/1fpx_A_rec.pdb
8ODP_HUMAN_42_197_0/3zr0_8og_uff2.sdf 8ODP_HUMAN_42_197_0/3zr0_A_rec.pdb
8ODP_HUMAN_42_197_0/3zr0_8og_uff2.sdf 8ODP_HUMAN_42_197_0/5ngt_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngs_8ww_uff2.sdf 8ODP_HUMAN_42_197_0/5ngs_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngs_8ww_uff2.sdf 8ODP_HUMAN_42_197_0/5fsn_A_rec.pdb
8ODP_HUMAN_42_197_0/4n1t_2gd_uff2.sdf 8ODP_HUMAN_42_197_0/4n1t_A_rec.pdb
8ODP_HUMAN_42_197_0/4n1t_2gd_uff2.sdf 8ODP_HUMAN_42_197_0/5ghi_A_rec.pdb
8ODP_HUMAN_42_197_0/5ant_rje_uff2.sdf 8ODP_HUMAN_42_197_0/5ant_A_rec.pdb
8ODP_HUMAN_42_197_0/5ant_rje_uff2.sdf 8ODP_HUMAN_42_197_0/5ghm_A_rec.pdb
8ODP_HUMAN_42_197_0/5nhy_8xt_uff2.sdf 8ODP_HUMAN_42_197_0/5nhy_A_rec.pdb
8ODP_HUMAN_42_197_0/5nhy_8xt_uff2.sdf 8ODP_HUMAN_42_197_0/5ghj_B_rec.pdb
8ODP_HUMAN_42_197_0/5fsk_h6y_uff2.sdf 8ODP_HUMAN_42_197_0/5fsk_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsk_h6y_uff2.sdf 8ODP_HUMAN_42_197_0/5anw_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghq_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ghq_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghq_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5fsl_A_rec.pdb
8ODP_HUMAN_42_197_0/5anw_9cq_uff2.sdf 8ODP_HUMAN_42_197_0/5anw_A_rec.pdb
8ODP_HUMAN_42_197_0/5anw_9cq_uff2.sdf 8ODP_HUMAN_42_197_0/5ghq_B_rec.pdb
8ODP_HUMAN_42_197_0/5anu_58t_uff2.sdf 8ODP_HUMAN_42_197_0/5anu_A_rec.pdb
8ODP_HUMAN_42_197_0/5anu_58t_uff2.sdf 8ODP_HUMAN_42_197_0/5anw_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngr_8wt_uff2.sdf 8ODP_HUMAN_42_197_0/5ngr_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngr_8wt_uff2.sdf 8ODP_HUMAN_42_197_0/4c9x_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghi_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5ghi_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghi_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5ghn_B_rec.pdb
8ODP_HUMAN_42_197_0/5fsl_uan_uff2.sdf 8ODP_HUMAN_42_197_0/5fsl_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsl_uan_uff2.sdf 8ODP_HUMAN_42_197_0/5ghq_B_rec.pdb
8ODP_HUMAN_42_197_0/5fsn_6q3_uff2.sdf 8ODP_HUMAN_42_197_0/5fsn_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsn_6q3_uff2.sdf 8ODP_HUMAN_42_197_0/5ghn_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngt_8wz_uff2.sdf 8ODP_HUMAN_42_197_0/5ngt_A_rec.pdb
8ODP_HUMAN_42_197_0/5ngt_8wz_uff2.sdf 8ODP_HUMAN_42_197_0/3zr0_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghn_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ghn_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghn_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ans_A_rec.pdb
8ODP_HUMAN_42_197_0/5ans_rx8_uff2.sdf 8ODP_HUMAN_42_197_0/5ans_A_rec.pdb
8ODP_HUMAN_42_197_0/5ans_rx8_uff2.sdf 8ODP_HUMAN_42_197_0/5ghn_B_rec.pdb
8ODP_HUMAN_42_197_0/4c9w_vgh_uff.sdf 8ODP_HUMAN_42_197_0/4c9w_A_rec.pdb
8ODP_HUMAN_42_197_0/4c9w_vgh_uff.sdf 8ODP_HUMAN_42_197_0/5fsk_A_rec.pdb
8ODP_HUMAN_42_197_0/4n1u_2ge_uff2.sdf 8ODP_HUMAN_42_197_0/4n1u_A_rec.pdb
8ODP_HUMAN_42_197_0/4n1u_2ge_uff2.sdf 8ODP_HUMAN_42_197_0/3zr1_B_rec.pdb
8ODP_HUMAN_42_197_0/5fso_s76_uff2.sdf 8ODP_HUMAN_42_197_0/5fso_A_rec.pdb
8ODP_HUMAN_42_197_0/5fso_s76_uff2.sdf 8ODP_HUMAN_42_197_0/5ghm_B_rec.pdb
8ODP_HUMAN_42_197_0/5ghj_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ghj_B_rec.pdb
8ODP_HUMAN_42_197_0/5ghj_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ngr_A_rec.pdb
8ODP_HUMAN_42_197_0/5anv_rgj_uff2.sdf 8ODP_HUMAN_42_197_0/5anv_A_rec.pdb
8ODP_HUMAN_42_197_0/5anv_rgj_uff2.sdf 8ODP_HUMAN_42_197_0/5fsn_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsm_n91_uff2.sdf 8ODP_HUMAN_42_197_0/5fsm_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsm_n91_uff2.sdf 8ODP_HUMAN_42_197_0/5ngs_A_rec.pdb
8ODP_HUMAN_42_197_0/5gho_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5gho_B_rec.pdb
8ODP_HUMAN_42_197_0/5gho_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/3whw_A_rec.pdb
8ODP_HUMAN_42_197_0/5ws7_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ws7_A_rec.pdb
8ODP_HUMAN_42_197_0/5ws7_6u4_uff2.sdf 8ODP_HUMAN_42_197_0/5ghn_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsi_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5fsi_A_rec.pdb
8ODP_HUMAN_42_197_0/5fsi_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/4n1u_A_rec.pdb
8ODP_HUMAN_42_197_0/3whw_rux_uff.sdf 8ODP_HUMAN_42_197_0/3whw_A_rec.pdb
8ODP_HUMAN_42_197_0/3whw_rux_uff.sdf 8ODP_HUMAN_42_197_0/5anu_A_rec.pdb
8ODP_HUMAN_42_197_0/4c9x_vhs_uff2.sdf 8ODP_HUMAN_42_197_0/4c9x_A_rec.pdb
8ODP_HUMAN_42_197_0/4c9x_vhs_uff2.sdf 8ODP_HUMAN_42_197_0/5anu_A_rec.pdb
8ODP_HUMAN_42_197_0/5ghm_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5ghm_B_rec.pdb
8ODP_HUMAN_42_197_0/5ghm_8dg_uff2.sdf 8ODP_HUMAN_42_197_0/5ngt_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apw_dp0_uff2.sdf A1AG2_HUMAN_18_201_0/3apw_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apw_dp0_uff2.sdf A1AG2_HUMAN_18_201_0/3apv_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apv_tp0_uff2.sdf A1AG2_HUMAN_18_201_0/3apv_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apv_tp0_uff2.sdf A1AG2_HUMAN_18_201_0/3apu_B_rec.pdb
A1AG2_HUMAN_18_201_0/3apx_z80_uff2.sdf A1AG2_HUMAN_18_201_0/3apx_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apx_z80_uff2.sdf A1AG2_HUMAN_18_201_0/3apw_A_rec.pdb
A1AG2_HUMAN_18_201_0/3apu_pg4_uff2.sdf A1AG2_HUMAN_18_201_0/3apu_B_rec.pdb
A1AG2_HUMAN_18_201_0/3apu_pg4_uff2.sdf A1AG2_HUMAN_18_201_0/3apv_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5jtb_zma_uff2.sdf AA2AR_HUMAN_1_315_TM_0/5jtb_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5jtb_zma_uff2.sdf AA2AR_HUMAN_1_315_TM_0/5uig_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5iu8_ola_uff.sdf AA2AR_HUMAN_1_315_TM_0/5iu8_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5iu8_ola_uff.sdf AA2AR_HUMAN_1_315_TM_0/3eml_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5g53_nec_uff.sdf AA2AR_HUMAN_1_315_TM_0/5g53_B_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5g53_nec_uff.sdf AA2AR_HUMAN_1_315_TM_0/2ydo_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/3rfm_cff_uff2.sdf AA2AR_HUMAN_1_315_TM_0/3rfm_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/3rfm_cff_uff2.sdf AA2AR_HUMAN_1_315_TM_0/4ug2_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/2ydv_nec_uff.sdf AA2AR_HUMAN_1_315_TM_0/2ydv_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/2ydv_nec_uff.sdf AA2AR_HUMAN_1_315_TM_0/5nm4_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/3uzc_t4e_uff2.sdf AA2AR_HUMAN_1_315_TM_0/3uzc_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/3uzc_t4e_uff2.sdf AA2AR_HUMAN_1_315_TM_0/3eml_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5iub_ola_uff.sdf AA2AR_HUMAN_1_315_TM_0/5iub_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5iub_ola_uff.sdf AA2AR_HUMAN_1_315_TM_0/5iua_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5mzp_cff_uff2.sdf AA2AR_HUMAN_1_315_TM_0/5mzp_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/5mzp_cff_uff2.sdf AA2AR_HUMAN_1_315_TM_0/3uzc_A_rec.pdb
AA2AR_HUMAN_1_315_TM_0/4ug2_ngi_uff2.sdf AA2AR_HUMAN_1_315_TM_0/4ug2_A_rec.pdb
