cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.001751,-12.4401,9.1777,2.1018,1abt,9
0.996515,-13.1839,0.4679,0.7497,1add,0
0.978588,-14.3316,0.5203,1.6036,1add,1
0.409954,-13.8781,5.9795,2.8531,1add,2
0.309891,-13.2209,6.1304,2.3396,1add,3
0.124867,-12.1803,6.8637,2.5715,1add,4
0.161757,-11.9408,5.7739,1.5212,1add,5
0.100434,-11.8613,5.7870,1.7669,1add,6
0.145032,-11.5606,4.7458,2.9192,1add,7
0.986932,-16.8095,0.3217,0.2950,1af2,0
0.967054,-17.6399,0.4395,0.1893,1af2,1
0.995288,-16.0333,5.1280,0.7491,1af2,2
0.999397,-14.7769,2.1130,1.5828,1af2,3
0.915347,-13.9962,1.0471,0.6732,1agw,0
0.106296,-11.5995,9.6325,1.6401,1agw,10
0.328076,-11.5663,2.8883,0.9509,1agw,11
0.020039,-11.5562,10.0148,1.7172,1agw,12
0.008313,-11.3140,10.2332,2.0995,1agw,13
0.043558,-11.2711,10.2396,1.3924,1agw,14
0.639609,-11.0003,1.1501,2.1689,1agw,15
0.000799,-10.8939,10.6668,1.0210,1agw,16
0.007018,-10.8623,10.2085,1.7420,1agw,17
0.912964,-13.8479,0.9105,1.0223,1agw,1
0.871158,-12.3165,0.8550,3.1964,1agw,2
0.455092,-12.2964,9.8643,3.1758,1agw,3
0.341511,-12.0780,2.6548,2.2499,1agw,4
0.356285,-11.9456,2.6336,2.9638,1agw,5
0.005536,-11.8191,6.8067,1.0193,1agw,6
0.070896,-11.7590,5.4524,2.1117,1agw,7
0.105675,-11.7067,10.6781,1.6385,1agw,8
0.005621,-11.7000,6.9016,1.6404,1agw,9
0.122054,-12.9235,0.6748,0.4949,1ao0,0
0.054011,-13.2877,8.8002,3.7649,1ao0,10
0.040040,-13.2051,7.9811,3.7404,1ao0,11
0.749442,-13.1168,3.1471,1.8003,1ao0,12
0.012359,-13.1116,7.7526,2.6545,1ao0,13
0.128735,-13.0428,6.5636,3.7000,1ao0,14
0.004021,-12.9004,4.0335,3.2279,1ao0,15
0.011081,-12.8596,6.5003,2.4123,1ao0,16
0.028464,-12.8568,7.1352,3.9921,1ao0,17
0.008352,-12.8474,4.5794,1.7429,1ao0,18
0.045118,-12.7644,8.6784,3.7458,1ao0,19
0.361020,-14.3501,2.5438,1.2034,1ao0,1
0.000397,-12.7636,7.6286,1.6749,1ao0,20
0.007929,-13.7512,8.0490,1.7426,1ao0,2
0.562978,-13.6725,1.8317,3.5532,1ao0,3
0.033537,-13.6115,3.2527,1.5450,1ao0,4
0.134035,-13.6006,0.8070,1.8376,1ao0,5
0.008976,-13.4499,5.5879,1.2898,1ao0,6
0.179149,-13.4272,1.8990,3.4042,1ao0,7
0.063604,-13.4122,7.8258,3.9006,1ao0,8
0.000410,-13.4061,7.1671,1.3176,1ao0,9
0.975914,-9.2718,0.6595,1.3264,1apb,0
0.875421,-11.1800,3.2924,1.3245,1apb,1
0.967196,-11.1300,3.8823,1.4588,1apb,2
0.954039,-10.6824,3.0219,1.3122,1apb,3
0.757099,-9.9229,0.6018,1.4968,1apb,4
0.118886,-9.3291,3.8343,2.3447,1apb,5
0.202162,-8.8394,3.0986,1.1685,1apb,6
0.050363,-8.3460,4.3384,1.9675,1apb,7
0.821272,-24.8441,0.7518,0.4708,1aq1,0
0.523013,-27.2135,2.5602,2.8277,1aq1,1
0.534029,-26.4942,0.8067,0.9698,1aq1,2
0.015306,-26.4440,4.1094,2.7453,1aq1,3
0.007733,-25.1905,5.5641,1.2452,1aq1,4
0.065355,-24.4049,3.6747,2.9292,1aq1,5
0.010809,-24.2306,7.1746,3.1961,1aq1,6
0.968329,-10.9191,0.4046,0.6967,1aqi,0
0.001299,-8.8226,7.5660,1.1974,1aqi,10
0.004649,-8.7699,8.4153,4.7926,1aqi,11
0.006986,-8.6087,7.8980,0.7802,1aqi,12
0.010722,-8.5679,7.6525,1.2145,1aqi,13
0.002993,-8.4307,8.1193,0.7822,1aqi,14
0.027382,-8.4038,8.1022,0.5519,1aqi,15
0.005880,-8.3399,8.7271,1.2228,1aqi,16
0.006496,-8.2640,5.0944,0.7864,1aqi,17
0.011862,-8.1722,3.4922,2.3198,1aqi,18
0.003381,-8.1591,8.2128,4.7623,1aqi,19
0.002861,-10.7431,8.5753,0.6888,1aqi,1
0.003035,-7.9302,8.6296,4.3169,1aqi,20
0.726906,-10.7395,3.4062,0.7728,1aqi,2
0.890369,-10.7148,1.1634,0.7742,1aqi,3
0.008096,-10.5122,8.2112,0.7375,1aqi,4
0.002319,-9.8022,5.8815,0.7863,1aqi,5
0.006236,-9.6282,6.3178,1.1688,1aqi,6
0.096304,-9.5762,8.8807,0.7789,1aqi,7
0.025487,-9.5679,7.9687,1.2225,1aqi,8
0.023556,-9.2456,7.4616,1.1930,1aqi,9
0.101053,-3.2217,2.2857,0.7221,1avn,0
0.130929,-3.3599,3.5327,1.1510,1avn,10
0.089253,-3.2007,4.2526,2.8969,1avn,11
0.067224,-3.1978,4.1448,1.1691,1avn,12
0.278997,-3.1617,5.7748,1.1849,1avn,13
0.043016,-3.1568,8.5392,1.2406,1avn,14
0.123321,-3.1386,4.1415,2.2187,1avn,15
0.273186,-3.0694,3.6226,1.1966,1avn,16
0.755411,-3.0200,12.3901,1.1853,1avn,17
0.137674,-2.7936,6.2637,1.1712,1avn,18
0.018307,-2.7864,3.2723,2.4211,1avn,19
0.946979,-4.9063,6.5597,1.1552,1avn,1
0.104932,-2.6451,4.2617,1.1878,1avn,20
0.258332,-4.7724,4.1350,1.1820,1avn,2
0.173324,-4.5318,6.7450,1.1625,1avn,3
0.303802,-4.3871,4.5584,1.1887,1avn,4
0.004275,-4.3099,4.1130,1.1575,1avn,5
0.214411,-3.9971,3.1359,2.4209,1avn,6
0.081775,-3.7019,12.1451,1.1432,1avn,7
0.062269,-3.5788,5.0205,1.1650,1avn,8
0.014400,-3.4224,3.9508,1.1722,1avn,9
0.846986,-5.8906,2.3936,0.3631,1aze,0
0.058390,-9.1922,6.7662,1.8570,1aze,10
0.002582,-9.1542,9.2888,1.9491,1aze,11
0.001127,-9.0306,10.8471,2.1492,1aze,12
0.001222,-9.0166,13.6847,2.3024,1aze,13
0.040363,-9.0041,16.7207,2.2319,1aze,14
0.000156,-8.9925,14.6815,2.1922,1aze,15
0.005537,-8.9859,9.5104,2.2288,1aze,16
0.173500,-8.9710,16.0543,2.6886,1aze,17
0.001333,-8.9281,14.9680,2.4863,1aze,18
0.000966,-8.9130,14.8530,2.1886,1aze,19
0.000267,-9.9685,14.9489,2.0212,1aze,1
0.056614,-8.8033,16.3174,1.5959,1aze,20
0.000432,-9.7089,14.1180,1.4139,1aze,2
0.737475,-9.6664,17.1323,2.7836,1aze,3
0.016993,-9.5111,16.0700,2.2531,1aze,4
0.001373,-9.3756,10.8260,2.1038,1aze,5
0.020226,-9.3063,15.1292,1.9099,1aze,6
0.000865,-9.3028,15.8243,2.0739,1aze,7
0.045060,-9.2883,7.9168,1.8225,1aze,8
0.000156,-9.2027,9.5425,2.0682,1aze,9
0.982181,-13.6460,1.1634,0.5665,1b0f,0
0.007135,-14.0862,12.4682,4.0520,1b0f,10
0.042947,-14.0607,11.6843,2.1604,1b0f,11
0.033295,-14.0385,3.1024,3.4323,1b0f,12
0.010550,-14.0354,11.8056,4.0529,1b0f,13
0.003379,-13.9967,10.8452,4.0763,1b0f,14
0.000481,-13.9945,11.6588,4.0483,1b0f,15
0.000155,-13.8848,10.6881,4.0814,1b0f,16
0.010724,-13.8824,10.8779,4.0580,1b0f,17
0.003881,-13.8679,12.0243,4.0514,1b0f,18
0.000094,-13.8545,11.5895,4.0691,1b0f,19
0.003066,-14.6878,2.7666,3.4999,1b0f,1
0.019417,-13.7454,12.2020,3.3949,1b0f,20
0.020374,-14.6332,11.7553,4.4058,1b0f,2
0.025082,-14.6071,11.8318,4.0786,1b0f,3
0.286642,-14.4361,3.0254,2.5037,1b0f,4
0.000037,-14.3839,12.5999,4.3127,1b0f,5
0.001260,-14.2879,12.3693,4.0773,1b0f,6
0.002309,-14.2254,10.9398,4.0671,1b0f,7
0.001502,-14.2189,4.2418,2.8573,1b0f,8
0.009554,-14.0882,4.0192,3.3359,1b0f,9
0.788234,-9.0273,1.3663,0.8669,1b2i,0
0.322780,-8.3234,4.8263,4.8880,1b2i,10
0.779989,-8.3226,3.9213,5.1528,1b2i,11
0.312012,-8.2922,3.3384,3.8660,1b2i,12
0.704009,-8.1758,5.5938,4.9490,1b2i,13
0.867969,-7.9989,4.0395,2.6372,1b2i,14
0.324216,-7.7416,5.6018,4.8778,1b2i,15
0.176623,-7.7348,8.4219,4.9187,1b2i,16
0.427195,-7.5404,4.7843,4.9375,1b2i,17
0.907686,-10.3475,2.2586,1.5081,1b2i,1
0.885504,-10.1179,1.3927,0.8464,1b2i,2
0.199907,-9.6721,4.8386,2.0531,1b2i,3
0.960608,-9.3622,2.4605,2.3007,1b2i,4
0.670254,-9.2548,4.8613,3.8505,1b2i,5
0.671886,-9.1784,4.2249,4.9120,1b2i,6
0.375042,-9.0673,4.8261,2.0256,1b2i,7
0.056931,-8.6928,4.6695,4.8855,1b2i,8
0.234268,-8.6326,6.0734,3.8651,1b2i,9
0.675829,-17.4852,0.3875,1.2833,1b38,0
0.152356,-17.7195,2.1235,1.9432,1b38,10
0.005566,-17.5811,8.5541,3.2394,1b38,11
0.000952,-17.2767,8.6270,3.2423,1b38,12
0.000013,-17.0394,9.6507,2.8264,1b38,13
0.011202,-16.9761,4.0499,1.8719,1b38,14
0.000108,-16.8650,7.7432,1.2851,1b38,15
0.030903,-16.7847,3.9469,1.2109,1b38,16
0.008769,-16.6515,8.7522,2.3384,1b38,17
0.006576,-16.5927,3.7867,3.0086,1b38,18
0.142069,-16.5852,4.1959,2.7800,1b38,19
0.548207,-18.6539,2.3862,2.5286,1b38,1
0.001044,-16.5273,10.4312,3.2269,1b38,20
0.714576,-18.5581,1.9024,2.6676,1b38,2
0.181723,-18.4916,3.6410,3.1414,1b38,3
0.001633,-18.4565,9.3029,3.1131,1b38,4
0.003646,-18.3611,3.5908,2.2071,1b38,5
0.068477,-18.0244,3.9055,2.7695,1b38,6
0.000008,-17.9373,5.3128,2.8559,1b38,7
0.123976,-17.8661,2.4982,2.5023,1b38,8
0.010708,-17.7803,7.5242,2.5758,1b38,9
0.685165,-17.1442,0.4519,1.2872,1b39,0
0.003613,-18.5002,7.8273,2.4207,1b39,10
0.003430,-18.3349,8.0583,3.0845,1b39,11
0.000373,-17.8386,9.0610,3.1252,1b39,12
0.002270,-17.5186,9.2426,2.6779,1b39,13
0.005069,-17.5019,8.8174,2.8839,1b39,14
0.000442,-17.3646,8.5749,2.7796,1b39,15
0.056354,-17.2032,8.7817,1.3741,1b39,16
0.049023,-17.1335,3.3981,1.8267,1b39,17
0.020326,-16.9117,9.5695,2.6011,1b39,18
0.047114,-16.8656,9.3414,2.4570,1b39,19
0.023608,-19.5204,8.7488,3.1030,1b39,1
0.016232,-16.7444,3.7753,2.9009,1b39,20
0.053152,-19.4825,3.8575,3.1526,1b39,2
0.320487,-19.1620,1.3032,2.3184,1b39,3
0.000621,-19.0984,5.4119,2.3092,1b39,4
0.186495,-18.8116,2.7439,1.2796,1b39,5
0.008044,-18.7048,3.5219,1.3061,1b39,6
0.012932,-18.5339,2.6324,2.2639,1b39,7
0.012180,-18.5228,7.8360,2.7465,1b39,8
0.020130,-18.5136,8.9072,3.0518,1b39,9
0.997485,-5.8620,0.3677,1.2744,1b57,0
0.851013,-4.9165,1.7366,2.7681,1b57,10
0.070881,-4.8699,5.1952,2.9246,1b57,11
0.310357,-4.8420,7.6908,2.7614,1b57,12
0.090431,-4.8226,2.3718,1.9358,1b57,13
0.007099,-4.4801,9.3532,1.9935,1b57,14
0.088877,-4.4194,5.7855,1.2649,1b57,15
0.185021,-4.0939,4.5738,1.6825,1b57,16
0.064278,-4.0499,11.4861,2.0797,1b57,17
0.072625,-3.9222,8.5502,1.7899,1b57,18
0.113291,-3.9096,7.8912,2.3013,1b57,19
0.114190,-6.5937,4.7637,1.2663,1b57,1
0.006605,-3.8167,13.2676,2.0596,1b57,20
0.470737,-6.1859,4.7300,2.8627,1b57,2
0.001403,-6.1513,4.6638,1.7586,1b57,3
0.149093,-5.7681,8.7315,2.6053,1b57,4
0.076417,-5.5421,8.9282,1.4646,1b57,5
0.011008,-5.5260,10.0417,1.7829,1b57,6
0.831500,-5.4926,1.2596,1.2688,1b57,7
0.100266,-5.2847,4.4678,1.2669,1b57,8
0.260072,-5.0684,9.5350,2.2185,1b57,9
0.992860,-10.5784,0.2152,0.2106,1bap,0
0.914318,-10.8455,0.7526,0.6882,1bap,1
0.655198,-10.5731,3.0049,1.2504,1bap,2
0.795128,-9.5600,2.8024,1.9739,1bap,3
0.980575,-8.4515,3.1931,2.3182,1bap,4
0.706923,-7.8607,4.4155,2.3673,1bap,5
0.883809,-8.1661,0.2529,1.4423,1bl6,0
0.956690,-9.6057,5.2202,1.9863,1bl6,10
0.009682,-9.5806,6.6200,3.0857,1bl6,11
0.007550,-9.4722,6.5552,3.1465,1bl6,12
0.195662,-9.4404,6.6437,1.9096,1bl6,13
0.153589,-9.3623,6.1083,1.5351,1bl6,14
0.047399,-9.3290,4.6767,1.5979,1bl6,15
0.308164,-9.2487,3.4736,0.7659,1bl6,16
0.007886,-9.2203,6.5764,1.3868,1bl6,17
0.011973,-9.2105,7.2938,3.0391,1bl6,18
0.017223,-9.1053,6.3668,1.4015,1bl6,19
0.888889,-10.6433,6.0737,3.0722,1bl6,1
0.563213,-8.9682,5.9082,0.9134,1bl6,20
0.786527,-10.6365,1.6465,3.3153,1bl6,2
0.721517,-10.3060,1.7798,3.4408,1bl6,3
0.695830,-10.2626,1.7591,1.3813,1bl6,4
0.938651,-10.0960,2.2945,3.1495,1bl6,5
0.052428,-9.9224,6.9996,3.1412,1bl6,6
0.264988,-9.9080,6.0934,3.3155,1bl6,7
0.017135,-9.8873,4.5824,2.9761,1bl6,8
0.060616,-9.7192,5.9533,3.1391,1bl6,9
0.942379,-17.8500,0.2927,0.3853,1bl7,0
0.783876,-16.0771,1.7561,3.0803,1bl7,10
0.049968,-15.9970,4.2385,4.7775,1bl7,11
0.024014,-15.8461,4.7283,5.0067,1bl7,12
0.013796,-15.8178,6.8316,4.6470,1bl7,13
0.002151,-15.6379,6.6227,4.9377,1bl7,14
0.001478,-15.5449,7.3514,4.7520,1bl7,15
0.055213,-15.4784,6.4553,4.6564,1bl7,16
0.134478,-15.4361,2.6733,4.9893,1bl7,17
0.197507,-15.2873,6.6312,4.6690,1bl7,18
0.008964,-15.1302,7.7401,4.9916,1bl7,19
0.759279,-17.6959,0.6838,4.9876,1bl7,1
0.000448,-15.1262,6.6785,4.7614,1bl7,20
0.795768,-17.2775,1.5633,4.9922,1bl7,2
0.643573,-17.1644,5.5697,4.6899,1bl7,3
0.753483,-17.0219,5.5479,4.6890,1bl7,4
0.894453,-16.8748,1.0755,4.6638,1bl7,5
0.475748,-16.7656,6.0765,4.6303,1bl7,6
0.240018,-16.6883,6.6198,4.7500,1bl7,7
0.055964,-16.4185,6.6147,4.7436,1bl7,8
0.505541,-16.2924,6.1441,4.6709,1bl7,9
0.561062,-21.4007,0.7034,0.9401,1bmk,0
0.013132,-18.1532,6.6235,2.6324,1bmk,10
0.003508,-18.1379,6.0756,2.9314,1bmk,11
0.022487,-18.0829,8.9274,2.8599,1bmk,12
0.005122,-18.0179,6.4674,1.6105,1bmk,13
0.016303,-17.9532,6.5213,2.8356,1bmk,14
0.172876,-17.9347,2.8759,2.8618,1bmk,15
0.034184,-17.9096,6.4728,3.1362,1bmk,16
0.232541,-17.7984,5.9484,2.9190,1bmk,17
0.001533,-17.6443,8.3285,2.8599,1bmk,18
0.268994,-17.5577,6.3162,2.6338,1bmk,19
0.461855,-18.9391,1.8997,2.9587,1bmk,1
0.148714,-17.3688,4.1398,2.7464,1bmk,20
0.476265,-18.7908,6.7043,2.7975,1bmk,2
0.915999,-18.7242,6.6915,2.6184,1bmk,3
0.632691,-18.6934,6.2561,2.7491,1bmk,4
0.059039,-18.6220,2.9327,2.8641,1bmk,5
0.047622,-18.5517,6.4682,2.5918,1bmk,6
0.024329,-18.5508,5.0187,2.6276,1bmk,7
0.050694,-18.4861,5.3855,2.8649,1bmk,8
0.026613,-18.1830,7.1923,1.1344,1bmk,9
0.981030,-8.9327,0.7238,0.8594,1bmq,0
0.016725,-7.4786,11.6620,3.9767,1bmq,10
0.204157,-7.4609,11.6096,2.1788,1bmq,11
0.002533,-7.4564,10.8464,4.0388,1bmq,12
0.028235,-7.4443,7.5258,3.1707,1bmq,13
0.004751,-7.3239,13.7574,4.0176,1bmq,14
0.110100,-7.2847,11.1773,2.8748,1bmq,15
0.045809,-7.2371,11.4893,4.0250,1bmq,16
0.000873,-7.2166,8.5918,3.2648,1bmq,17
0.048080,-7.1786,11.5992,3.9765,1bmq,18
0.002353,-6.9134,9.2101,1.5037,1bmq,19
0.828234,-9.8932,2.2239,1.6364,1bmq,1
0.000731,-6.8996,7.8051,4.2899,1bmq,20
0.596032,-9.0207,2.7088,2.7665,1bmq,2
0.298625,-8.5734,3.9529,2.4866,1bmq,3
0.003156,-8.4166,11.5520,3.9891,1bmq,4
0.036186,-8.2329,3.0286,1.0868,1bmq,5
0.001543,-8.0263,5.7287,4.2756,1bmq,6
0.006771,-7.7217,11.6981,2.6115,1bmq,7
0.006080,-7.5691,11.5698,3.4606,1bmq,8
0.001616,-7.4964,13.1537,4.0168,1bmq,9
0.854964,-11.8349,0.7828,1.2895,1bn1,0
0.118545,-10.4113,5.5801,1.8336,1bn1,10
0.095805,-10.1114,3.5270,1.2888,1bn1,11
0.123272,-9.9825,5.9436,1.2884,1bn1,12
0.075307,-9.8742,7.5588,1.2880,1bn1,13
0.425331,-9.8139,7.8436,1.7019,1bn1,14
0.216128,-9.8002,8.3619,1.2882,1bn1,15
0.018888,-9.7812,8.4676,1.2884,1bn1,16
0.062232,-9.6758,8.2233,1.2880,1bn1,17
0.839464,-12.5781,5.8538,1.2886,1bn1,1
0.397865,-11.5638,5.2123,1.2882,1bn1,2
0.398641,-10.8338,8.2387,1.2883,1bn1,3
0.206158,-10.8338,6.2824,1.3256,1bn1,4
0.645796,-10.7468,2.1446,1.2897,1bn1,5
0.112617,-10.7132,4.4143,1.2886,1bn1,6
0.269201,-10.6203,7.5984,1.2890,1bn1,7
0.050692,-10.5979,6.1022,1.2885,1bn1,8
0.899705,-10.5457,4.5675,1.2899,1bn1,9
0.846389,-13.7984,0.9636,1.2921,1bn4,0
0.063768,-11.3565,7.8582,1.2910,1bn4,10
0.008926,-11.0767,5.4580,1.2914,1bn4,11
0.001270,-10.9150,8.7280,1.2916,1bn4,12
0.479926,-10.9007,8.3952,1.2907,1bn4,13
0.358623,-10.7737,9.2553,1.2915,1bn4,14
0.070429,-10.7501,7.9465,1.2914,1bn4,15
0.011217,-10.7350,7.6003,1.2915,1bn4,16
0.061579,-10.5917,6.0068,1.2914,1bn4,17
0.092754,-10.5023,4.2955,1.2911,1bn4,18
0.002874,-10.4440,8.0571,1.8783,1bn4,19
0.524249,-13.2770,6.4416,1.2926,1bn4,1
0.478070,-12.9435,5.8744,1.2909,1bn4,2
0.840348,-12.6833,5.6694,1.2914,1bn4,3
0.719120,-12.5312,5.4709,1.2911,1bn4,4
0.556088,-11.9382,2.6603,1.2917,1bn4,5
0.852126,-11.6859,6.6483,1.8941,1bn4,6
0.063840,-11.5696,3.7747,1.2916,1bn4,7
0.800986,-11.5654,2.1174,1.2928,1bn4,8
0.301826,-11.4000,6.1207,1.3535,1bn4,9
0.919469,-13.7044,0.5345,1.2797,1bnq,0
0.016961,-12.6338,5.7611,3.6217,1bnq,10
0.019642,-12.5610,5.4496,3.6113,1bnq,11
0.060842,-12.4837,4.2667,3.5852,1bnq,12
0.044210,-12.3718,6.5496,3.6107,1bnq,13
0.008909,-12.1915,7.3061,1.2809,1bnq,14
0.004094,-12.0611,6.1982,3.5175,1bnq,15
0.050960,-12.0181,6.2887,1.2811,1bnq,16
0.010061,-11.9399,5.8196,3.6110,1bnq,17
0.030006,-11.9309,6.9742,3.6135,1bnq,18
0.015088,-11.9061,5.2856,1.2791,1bnq,19
0.049710,-14.7972,4.2976,1.2811,1bnq,1
0.830543,-14.5776,1.5045,1.2808,1bnq,2
0.058459,-14.4944,4.1677,3.6075,1bnq,3
0.777620,-14.4524,2.1509,3.6028,1bnq,4
0.295167,-13.9779,4.3301,1.2808,1bnq,5
0.003858,-13.2446,4.9402,1.2808,1bnq,6
0.060814,-13.0215,5.6883,1.2793,1bnq,7
0.015568,-12.9386,4.9529,1.2812,1bnq,8
0.045174,-12.7741,4.5545,3.8091,1bnq,9
0.970638,-13.5618,0.6702,1.2865,1bnt,0
0.023547,-11.4438,6.2495,1.2859,1bnt,10
0.092098,-11.2240,5.6986,1.2860,1bnt,11
0.287203,-11.1275,8.9299,1.2856,1bnt,12
0.067734,-10.9923,7.7424,1.2991,1bnt,13
0.264854,-10.8273,4.5467,1.6198,1bnt,14
0.447726,-10.7480,7.8176,1.5000,1bnt,15
0.009530,-10.7194,6.4780,1.2857,1bnt,16
0.956893,-13.5548,1.0160,1.2822,1bnt,1
0.129684,-12.9035,4.3426,1.2864,1bnt,2
0.788489,-12.7415,4.1795,1.2864,1bnt,3
0.839877,-12.2130,2.3212,1.2866,1bnt,4
0.026310,-12.1424,4.5231,1.2864,1bnt,5
0.199050,-12.1362,3.9188,1.2860,1bnt,6
0.462282,-12.1126,7.6888,1.2857,1bnt,7
0.418028,-12.1061,7.6702,1.2863,1bnt,8
0.051462,-11.7521,7.6881,1.2856,1bnt,9
0.846967,-10.9621,0.5105,1.2893,1bnv,0
0.071583,-7.7701,11.4314,1.2881,1bnv,10
0.005889,-7.5201,7.1051,1.2779,1bnv,11
0.050696,-10.0417,4.9522,1.2893,1bnv,1
0.690031,-9.6290,4.1879,1.2793,1bnv,2
0.005874,-8.7269,3.7166,1.2793,1bnv,3
0.156597,-8.4558,3.8298,1.2790,1bnv,4
0.002392,-8.3767,7.5621,2.0060,1bnv,5
0.487159,-8.3533,7.0721,1.2786,1bnv,6
