cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.984466,-7.5722,2.6506,0.7813,1ai7,1
0.983860,-7.5115,2.6365,0.7827,1ai7,2
0.988899,-7.4367,0.4390,0.8104,1ai7,3
0.071289,-4.8840,15.5079,1.0056,1ai7,4
0.969403,-7.7375,0.5998,0.6585,1ajn,1
0.953690,-7.7061,0.9636,0.6689,1ajn,2
0.980451,-7.4734,5.1112,0.6768,1ajn,3
0.028729,-4.8627,14.1991,0.6668,1ajn,4
0.032739,-4.8127,13.7283,0.0159,1ajn,5
0.998331,-6.5899,1.4531,0.0628,1ajq,1
0.998158,-6.5816,1.4859,0.8031,1ajq,2
0.995038,-5.4018,4.2553,0.7386,1ajq,3
0.990865,-4.6577,3.8262,1.0480,1ajq,4
0.663829,-3.9870,14.5251,0.1285,1ajq,5
0.273199,-3.9604,12.8314,0.7102,1ajq,6
0.206603,-3.7401,15.3072,1.0241,1ajq,7
0.562506,-3.6648,15.1786,1.0241,1ajq,8
0.013843,-9.3133,2.6722,2.7450,1al7,10
0.610603,-9.2740,1.4337,2.9743,1al7,11
0.050636,-9.2557,8.2353,2.5141,1al7,12
0.076146,-9.0263,2.2071,2.7007,1al7,13
0.010513,-8.9436,5.5664,2.3459,1al7,14
0.147937,-8.8439,2.8504,3.0988,1al7,15
0.026777,-8.8376,4.3172,2.5177,1al7,16
0.003505,-8.4756,7.8139,1.8449,1al7,17
0.006310,-8.1665,5.6566,2.8011,1al7,18
0.003687,-7.9541,6.4212,1.9714,1al7,19
0.077678,-10.0866,7.6612,2.5140,1al7,1
0.261584,-7.9423,4.4210,1.7556,1al7,20
0.172134,-10.0096,9.6117,2.5166,1al7,2
0.122782,-9.8778,2.1826,2.5562,1al7,3
0.230038,-9.8635,2.9792,2.5582,1al7,4
0.138473,-9.8186,9.8843,3.2330,1al7,5
0.019574,-9.7691,3.2786,2.5313,1al7,6
0.136132,-9.6824,2.2041,2.5111,1al7,7
0.006967,-9.4181,3.2580,2.8061,1al7,8
0.037181,-9.3318,9.7304,2.6955,1al7,9
0.022152,-10.3700,6.7787,2.1177,1al8,10
0.023095,-10.0943,6.2676,2.2934,1al8,11
0.003057,-10.0346,7.1563,3.7292,1al8,12
0.004158,-9.9731,7.8617,2.6886,1al8,13
0.000453,-9.9679,5.4924,2.7066,1al8,14
0.003048,-9.9674,10.4265,3.1508,1al8,15
0.001098,-9.9183,6.5173,2.1681,1al8,16
0.001789,-9.8270,6.8628,3.4511,1al8,17
0.000825,-9.7801,7.0769,2.7758,1al8,18
0.007107,-9.7031,6.8341,2.4374,1al8,19
0.018112,-11.4081,9.1106,3.0216,1al8,1
0.007739,-9.5661,3.9987,3.4154,1al8,20
0.014293,-11.1357,9.0769,2.9509,1al8,2
0.012488,-11.0977,9.1818,3.1698,1al8,3
0.020038,-10.9121,9.0310,3.1919,1al8,4
0.009314,-10.7696,10.0551,2.6530,1al8,5
0.032867,-10.6615,9.1534,2.8576,1al8,6
0.013423,-10.6088,8.9267,2.2141,1al8,7
0.000459,-10.3781,4.4059,2.9884,1al8,8
0.002265,-10.3740,6.6820,1.5460,1al8,9
0.000499,-4.1188,11.3379,1.3181,1alw,10
0.009154,-4.0540,15.0043,1.0716,1alw,11
0.108012,-3.9808,4.5749,1.0898,1alw,12
0.002841,-3.9328,15.0033,1.3163,1alw,13
0.007104,-3.9179,14.4216,1.5351,1alw,14
0.004719,-3.9031,11.6717,1.5547,1alw,15
0.031837,-3.7013,2.9499,1.5257,1alw,16
0.003642,-3.6081,13.1665,1.3110,1alw,17
0.036553,-3.3862,4.9298,1.0888,1alw,18
0.007503,-3.3171,11.7198,1.0700,1alw,19
0.808175,-6.2836,3.1670,1.1140,1alw,1
0.673663,-6.2094,2.4536,0.5817,1alw,2
0.659087,-4.8266,4.7755,1.1534,1alw,3
0.021337,-4.4289,1.8633,1.3110,1alw,4
0.024748,-4.4228,2.7010,1.0833,1alw,5
0.003620,-4.2334,12.6220,1.5717,1alw,6
0.039229,-4.1982,13.3575,1.0829,1alw,7
0.050084,-4.1891,4.1797,1.7728,1alw,8
0.000653,-4.1306,11.2773,1.0394,1alw,9
0.968914,-25.5588,0.3415,0.8351,1aq1,1
0.000149,-15.9454,10.5458,2.6780,1awi,10
0.011878,-15.9105,17.0738,2.9580,1awi,11
0.000917,-15.8120,15.7237,2.9268,1awi,12
0.000005,-15.6712,7.6041,3.0687,1awi,13
0.000151,-15.5552,15.1237,2.2048,1awi,14
0.006099,-15.5021,15.2204,2.9504,1awi,15
0.003306,-15.4807,13.5189,2.9205,1awi,16
0.012933,-15.4523,17.8672,1.2531,1awi,17
0.000381,-15.3050,11.1523,1.1579,1awi,18
0.000184,-15.3040,10.2790,3.0670,1awi,19
0.011904,-16.8940,7.1083,3.3086,1awi,1
0.000001,-15.2647,12.5147,2.5175,1awi,20
0.014422,-16.8119,16.0062,2.2159,1awi,2
0.042424,-16.1807,14.4444,1.7541,1awi,3
0.014892,-16.1399,17.2862,2.9301,1awi,4
0.009799,-16.1180,3.9754,2.8479,1awi,5
0.002903,-16.0718,8.4728,2.1615,1awi,6
0.005976,-16.0085,16.6852,2.9146,1awi,7
0.001863,-15.9801,11.2449,2.8896,1awi,8
0.016127,-15.9496,12.3809,2.9321,1awi,9
0.999492,-12.4646,0.7576,1.1307,1b05,1
0.886453,-11.1751,7.0777,1.0492,1b05,2
0.981866,-10.4690,3.8205,1.5330,1b05,3
0.523425,-9.6924,7.7651,1.1843,1b05,4
0.338305,-9.6177,8.3148,1.3424,1b05,5
0.999931,-14.8844,0.2520,1.2745,1b0h,1
0.309124,-12.1762,6.6382,2.3318,1b0h,2
0.991733,-12.0701,6.2872,1.2781,1b0h,3
0.959014,-11.9714,6.4546,2.3282,1b0h,4
0.998644,-13.0152,0.9007,0.6518,1b2h,1
0.976515,-10.9673,5.8245,1.2809,1b2h,2
0.519289,-10.7616,6.6938,1.1300,1b2h,3
0.364605,-10.4758,6.4980,3.6346,1b2m,10
0.256652,-10.3462,0.9185,3.6335,1b2m,11
0.055211,-9.9145,6.6757,3.6388,1b2m,12
0.511734,-9.7766,10.1759,3.0003,1b2m,13
0.033772,-9.5368,6.6879,2.7850,1b2m,14
0.042632,-9.5199,3.4321,3.6362,1b2m,15
0.020441,-9.3983,7.0310,4.0186,1b2m,16
0.012080,-9.0176,5.7886,3.5709,1b2m,17
0.061851,-8.9388,7.3836,3.6520,1b2m,18
0.005314,-8.8940,12.3142,3.0093,1b2m,19
0.857750,-11.7984,2.3145,2.6207,1b2m,1
0.019598,-8.8160,11.7243,3.0144,1b2m,20
0.722504,-11.3911,2.6170,3.6371,1b2m,2
0.017260,-11.2388,6.6629,2.1979,1b2m,3
0.885485,-11.2339,2.6560,1.2621,1b2m,4
0.463952,-10.9902,6.4403,3.6349,1b2m,5
0.778749,-10.8371,4.0069,3.7048,1b2m,6
0.442988,-10.8302,5.8250,3.6351,1b2m,7
0.459415,-10.8114,1.0953,3.1867,1b2m,8
0.113251,-10.5799,3.7280,3.6355,1b2m,9
0.300297,-18.2354,1.5223,2.4271,1b38,1
0.392242,-18.1139,2.1867,2.0612,1b38,2
0.190565,-17.2857,7.7680,1.9399,1b38,3
0.701140,-17.1876,3.6626,3.2701,1b38,4
0.479950,-15.8267,2.3283,2.2401,1b38,5
0.038195,-15.5809,7.0258,2.3882,1b38,6
0.343146,-15.5338,3.9546,2.6839,1b38,7
0.009019,-15.2979,5.0253,2.8303,1b38,8
0.189195,-15.2928,4.1575,1.2854,1b38,9
0.081625,-15.7468,2.6153,2.4606,1b39,10
0.012659,-15.6043,5.5415,1.5453,1b39,11
0.004417,-15.4265,9.1402,3.2002,1b39,12
0.006960,-15.3944,9.8119,3.3544,1b39,13
0.485862,-15.2253,4.1136,3.2113,1b39,14
0.005429,-15.0570,11.6724,3.2279,1b39,15
0.002941,-15.0151,9.4585,3.2308,1b39,16
0.047553,-14.7160,9.4056,3.3042,1b39,17
0.493832,-17.6954,0.7885,2.4006,1b39,1
0.047898,-16.9562,9.1194,1.6857,1b39,2
0.012780,-16.8223,9.2590,1.9640,1b39,3
0.003537,-16.7172,9.1722,3.1974,1b39,4
0.006506,-16.2485,9.1313,2.0404,1b39,5
0.004073,-16.1972,7.8910,2.4453,1b39,6
0.047847,-16.1127,10.0038,2.3505,1b39,7
0.472021,-16.0597,3.5015,3.2163,1b39,8
0.042001,-15.9909,4.2548,2.6035,1b39,9
0.999293,-13.4975,0.9266,1.2503,1b3f,1
0.952224,-11.6672,5.6376,1.2515,1b3f,2
0.159470,-10.8157,7.1754,2.0394,1b3f,3
0.635522,-10.7948,6.7518,1.2511,1b3f,4
0.994957,-14.3077,0.5518,1.3094,1b40,1
0.794830,-13.1477,5.5821,1.3095,1b40,2
0.169652,-12.7700,6.6794,1.3095,1b40,3
0.283940,-11.9429,7.7316,1.3085,1b40,4
0.442002,-11.6402,7.8255,2.2717,1b40,5
0.040109,-6.0378,7.5773,2.5501,1b42,10
0.260185,-6.0181,7.1661,1.8256,1b42,11
0.001035,-5.6576,11.3222,1.7885,1b42,12
0.013844,-5.6428,9.0858,1.7732,1b42,13
0.040560,-5.3882,2.8192,1.7359,1b42,14
0.000228,-5.3184,11.0175,1.7402,1b42,15
0.103809,-5.3160,15.7901,1.7886,1b42,16
0.020980,-5.2886,8.6524,0.3888,1b42,17
0.046514,-5.1811,5.7972,1.7672,1b42,18
0.000543,-5.1214,6.1862,1.7898,1b42,19
0.967704,-7.4859,4.1774,0.5048,1b42,1
0.000959,-4.9684,10.1917,0.4030,1b42,20
0.918539,-7.3465,0.9492,0.4226,1b42,2
0.897233,-7.1900,2.5661,0.7758,1b42,3
0.876323,-7.1641,2.6980,0.7325,1b42,4
0.740060,-7.0772,3.6458,0.3613,1b42,5
0.136070,-6.6887,4.2270,1.7914,1b42,6
0.577866,-6.4537,1.9948,1.7779,1b42,7
0.449450,-6.2176,4.7914,1.7769,1b42,8
0.008168,-6.0388,5.9742,1.7358,1b42,9
0.998898,-13.5812,0.5933,0.5987,1b52,1
0.289622,-12.3818,6.8988,1.1075,1b52,2
0.651379,-11.8358,7.7373,1.2963,1b52,3
0.406320,-11.3666,7.3856,0.7045,1b52,4
0.272486,-10.6477,3.9499,1.3190,1b52,5
0.825069,-10.6151,5.7043,1.3258,1b52,6
0.324573,-10.3980,2.7908,1.9658,1b56,10
0.067396,-10.3027,4.3289,0.7678,1b56,11
0.569941,-10.2018,7.4812,1.0073,1b56,12
0.282076,-9.7853,4.8340,1.4130,1b56,13
0.002247,-9.5810,15.3272,0.7640,1b56,14
0.005205,-9.4852,15.4734,1.2288,1b56,15
0.004359,-9.3858,16.1949,1.4291,1b56,16
0.009320,-9.3317,13.0797,0.7694,1b56,17
0.001789,-9.2600,13.7100,1.4692,1b56,18
0.003571,-9.1409,14.5190,0.7651,1b56,19
0.947776,-11.6531,5.9565,0.7734,1b56,1
0.002309,-9.0452,15.5009,1.4197,1b56,20
0.764530,-11.5893,4.9544,0.7660,1b56,2
0.824137,-11.4800,2.3550,0.7599,1b56,3
0.199293,-11.2462,5.7979,1.0052,1b56,4
0.856870,-11.2078,4.5096,0.7657,1b56,5
0.037895,-11.0435,4.6154,1.3008,1b56,6
0.301483,-10.9575,6.2987,1.1933,1b56,7
0.208140,-10.8656,5.4948,0.7699,1b56,8
0.129936,-10.5822,7.3829,1.4705,1b56,9
0.999985,-13.4413,0.6064,0.9118,1b5j,1
0.984587,-12.1264,6.8825,1.1089,1b5j,2
0.999462,-15.2000,0.9078,0.7499,1b7h,1
0.868255,-14.0662,6.7852,1.0779,1b7h,2
0.979268,-13.7393,5.7672,1.3534,1b7h,3
0.724554,-12.3830,7.4675,1.1073,1b7h,4
0.999717,-13.0267,1.0585,0.6203,1b9j,1
0.930882,-11.4043,6.8503,1.1581,1b9j,2
0.973197,-11.3544,5.6017,0.6831,1b9j,3
0.874950,-10.1594,6.3208,1.1134,1b9j,4
0.006451,-4.4200,6.4062,0.2818,1bky,10
0.149800,-4.4152,10.0258,0.0732,1bky,11
0.037072,-4.4017,4.6246,0.2198,1bky,12
0.031125,-4.3373,7.3154,0.2177,1bky,13
0.002462,-4.1187,8.3030,0.2189,1bky,14
0.016104,-3.8872,5.2327,0.2189,1bky,15
0.013919,-3.8234,11.8697,0.2192,1bky,16
0.001524,-3.7683,8.7214,0.2814,1bky,17
0.009213,-3.7353,4.2606,0.2035,1bky,18
0.059938,-3.7021,11.9810,0.2336,1bky,19
0.910571,-6.1844,3.2854,0.2254,1bky,1
0.021411,-3.6460,13.7299,0.2211,1bky,20
0.861283,-6.1769,0.8057,0.2180,1bky,2
0.209135,-5.2328,2.7250,0.2175,1bky,3
0.054508,-5.1649,4.5071,0.2367,1bky,4
0.109229,-4.7833,4.4035,0.2165,1bky,5
0.012943,-4.6729,5.1600,0.2192,1bky,6
0.002936,-4.5873,5.9887,0.0697,1bky,7
0.011167,-4.4786,6.4158,0.2191,1bky,8
0.242136,-4.4352,3.2042,0.1928,1bky,9
0.042773,-9.3665,5.8435,1.4275,1bl6,10
0.099743,-9.2762,1.7013,1.6223,1bl6,11
0.400146,-8.9575,2.0664,3.2460,1bl6,12
0.001735,-8.8311,7.0978,0.7905,1bl6,13
0.000105,-8.7711,6.7562,3.1277,1bl6,14
0.073782,-8.7652,1.5501,3.2250,1bl6,15
0.003720,-8.7309,4.6190,2.8377,1bl6,16
0.001124,-8.6639,6.0642,3.1260,1bl6,17
0.000698,-8.5660,7.7554,3.0831,1bl6,18
0.000693,-8.4837,5.4245,3.1259,1bl6,19
0.101712,-10.2883,1.6122,3.1313,1bl6,1
0.000129,-8.4798,6.5465,3.1244,1bl6,20
0.000477,-9.6769,4.6101,3.0744,1bl6,2
0.004001,-9.5205,6.0923,3.1319,1bl6,3
0.001122,-9.5114,6.9350,3.0872,1bl6,4
0.001662,-9.4636,5.9405,3.0871,1bl6,5
0.000885,-9.4630,6.6163,3.0834,1bl6,6
0.000953,-9.4274,6.6308,3.1395,1bl6,7
0.083798,-9.4251,1.5042,1.4397,1bl6,8
0.000296,-9.3897,4.5573,3.1473,1bl6,9
0.065172,-14.8471,7.4121,3.0284,1bl7,10
0.255317,-14.6912,4.0640,2.9936,1bl7,11
0.005096,-14.6581,4.5456,4.4629,1bl7,12
0.002333,-14.6438,4.7051,4.4404,1bl7,13
0.016151,-14.5430,4.2397,3.4099,1bl7,14
0.004057,-14.4622,7.3467,4.4427,1bl7,15
0.003205,-14.1075,6.5212,4.4489,1bl7,16
0.000719,-14.0766,7.8178,4.4417,1bl7,17
0.975614,-16.9996,1.4325,4.4417,1bl7,1
0.979965,-16.6776,1.4300,3.1285,1bl7,2
0.735476,-16.3338,1.0135,4.4407,1bl7,3
0.906306,-16.1245,1.3416,4.4625,1bl7,4
0.093434,-15.6643,6.5747,4.4633,1bl7,5
0.164757,-15.2792,6.4529,4.4415,1bl7,6
0.088436,-15.2137,6.6384,3.0753,1bl7,7
0.095587,-14.9736,6.4519,4.4407,1bl7,8
0.015073,-14.9314,6.7090,4.4612,1bl7,9
0.000186,-10.6801,8.3248,3.0369,1bm2,10
0.015840,-10.6433,8.0798,1.4721,1bm2,11
0.002515,-10.5345,8.0233,2.5794,1bm2,12
0.000019,-10.5246,7.5517,2.0655,1bm2,13
0.000000,-10.3527,7.7918,2.1031,1bm2,14
0.000006,-10.3318,9.6757,3.5666,1bm2,15
0.000001,-10.2828,8.3621,3.5419,1bm2,16
0.000004,-10.2182,9.3879,3.5436,1bm2,17
0.000002,-10.1882,6.4157,2.0724,1bm2,18
0.000216,-10.1359,10.1051,3.5567,1bm2,19
0.000118,-11.3552,6.5985,2.2414,1bm2,1
0.000086,-10.0478,8.0003,3.5021,1bm2,20
0.000024,-11.1261,7.5167,3.7664,1bm2,2
0.000254,-11.0062,10.6955,2.2736,1bm2,3
0.000027,-10.9743,7.9086,2.8268,1bm2,4
0.000004,-10.9511,6.7794,2.6473,1bm2,5
0.000044,-10.8011,7.7800,2.0888,1bm2,6
0.001211,-10.7615,5.7467,3.2803,1bm2,7
0.000002,-10.7347,10.7079,3.7072,1bm2,8
0.000001,-10.7054,7.3334,2.4253,1bm2,9
0.583542,-12.0491,3.6116,1.2976,1bm7,10
0.247231,-11.9979,3.9634,1.2978,1bm7,11
0.278170,-11.8695,5.6802,1.2976,1bm7,12
0.285254,-11.8017,6.4763,2.1893,1bm7,13
0.297885,-11.7574,4.0237,1.2974,1bm7,14
0.176389,-11.5787,8.5308,1.2975,1bm7,15
0.635528,-11.5045,6.5106,2.9130,1bm7,16
0.009419,-11.4631,12.1045,1.2975,1bm7,17
0.031439,-11.1821,9.7293,1.4114,1bm7,18
0.235361,-11.0818,6.6791,1.4206,1bm7,19
0.888177,-13.4997,6.4087,1.4234,1bm7,1
0.267430,-11.0239,7.4460,1.2976,1bm7,20
0.639970,-13.3865,6.4426,1.2979,1bm7,2
0.859087,-13.1685,6.6417,1.4291,1bm7,3
0.323771,-13.0341,5.8252,1.2977,1bm7,4
0.764424,-12.7388,2.4843,1.2969,1bm7,5
0.328616,-12.6226,2.2591,1.2974,1bm7,6
0.872818,-12.3699,3.9573,1.4498,1bm7,7
0.653547,-12.3168,0.6725,1.4160,1bm7,8
0.342980,-12.2633,7.0246,1.2971,1bm7,9
