cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.000977,-10.6770,3.0788,1.0555,1a2c,3
0.011580,-10.0920,7.5047,3.1812,1a2c,4
0.000036,-10.0251,9.2884,2.1162,1a2c,5
0.005579,-9.9843,3.5002,1.8925,1a2c,6
0.001726,-9.9524,7.1702,2.7050,1a2c,7
0.000266,-9.9385,8.4710,1.5304,1a2c,8
0.002313,-9.9380,7.3576,3.0482,1a2c,9
0.990531,-11.4229,1.2776,0.5661,1a2c,0
0.062510,-7.7434,6.3850,3.2259,1a37,10
0.148720,-7.6994,10.7344,2.5904,1a37,11
0.064596,-7.6643,10.7974,3.1083,1a37,12
0.011614,-7.6571,11.8869,3.1909,1a37,13
0.056071,-7.6207,6.6281,3.3678,1a37,14
0.552316,-7.5484,6.2064,2.0522,1a37,15
0.000224,-7.5400,8.0232,3.5392,1a37,16
0.000600,-7.5158,8.4274,3.1093,1a37,17
0.048024,-7.4997,9.3978,2.6660,1a37,18
0.005732,-7.3940,12.6561,3.2590,1a37,19
0.041926,-8.3797,7.4770,3.9163,1a37,1
0.022825,-7.3192,6.4422,3.8425,1a37,20
0.070095,-8.2125,7.6236,2.6392,1a37,2
0.049473,-8.2062,5.9222,2.9630,1a37,3
0.233515,-7.9904,11.2687,2.9790,1a37,4
0.066051,-7.9827,11.5315,2.9444,1a37,5
0.047811,-7.9495,7.7937,3.3525,1a37,6
0.085889,-7.8403,10.5765,2.6140,1a37,7
0.085177,-7.7983,6.9252,3.3540,1a37,8
0.388452,-7.7582,10.9587,2.4521,1a37,9
0.523336,-7.2220,3.7059,3.0302,1a37,0
0.000890,-7.0588,9.7333,3.0292,1a3e,10
0.000061,-7.0055,9.9506,2.5454,1a3e,11
0.003953,-6.9788,10.5047,2.1731,1a3e,12
0.000687,-6.8745,6.6011,2.8539,1a3e,13
0.000008,-6.8692,13.9344,2.6189,1a3e,14
0.000009,-6.7760,11.3318,1.0480,1a3e,15
0.002903,-6.7630,12.8621,1.4451,1a3e,16
0.000013,-6.7459,13.7219,0.8380,1a3e,17
0.000165,-6.7290,16.0831,2.5771,1a3e,18
0.000599,-6.6800,8.5481,2.5346,1a3e,19
0.000238,-7.9025,13.3201,2.4721,1a3e,1
0.000056,-6.5877,10.0090,1.5537,1a3e,20
0.002538,-7.5091,8.1488,2.5561,1a3e,2
0.007350,-7.3277,6.6647,1.3799,1a3e,3
0.005060,-7.2331,6.7682,1.3178,1a3e,4
0.000763,-7.2282,15.4159,2.5544,1a3e,5
0.000135,-7.1794,11.7699,2.5344,1a3e,6
0.000038,-7.1077,12.1146,1.0991,1a3e,7
0.006597,-7.0874,14.9662,1.3230,1a3e,8
0.000096,-7.0723,12.8506,2.6850,1a3e,9
0.908959,-7.8007,1.2170,1.2710,1a3e,0
0.001081,-11.9446,5.4951,3.4759,1a46,10
0.000542,-11.5473,9.8526,3.3379,1a46,11
0.003127,-11.3752,4.6275,3.6087,1a46,12
0.010366,-11.3345,6.6810,1.5789,1a46,13
0.000286,-11.3291,8.5968,3.4367,1a46,14
0.001244,-11.3210,8.3842,1.9269,1a46,15
0.001208,-11.1879,9.0239,1.9344,1a46,16
0.000520,-11.0820,3.6867,3.4248,1a46,17
0.000047,-11.0395,12.9464,2.4491,1a46,18
0.017615,-10.8922,8.4570,3.4190,1a46,19
0.545910,-13.3241,2.5373,2.5351,1a46,1
0.000230,-10.7555,8.8804,2.9624,1a46,20
0.064961,-13.2538,2.3718,3.2629,1a46,2
0.094924,-13.1984,1.4536,0.9116,1a46,3
0.016426,-12.5769,5.4928,3.1573,1a46,4
0.000310,-12.4867,9.6268,3.4622,1a46,5
0.001163,-12.3940,8.9411,1.8959,1a46,6
0.002022,-12.3923,8.7191,1.9184,1a46,7
0.001104,-12.3418,5.6436,3.3990,1a46,8
0.000625,-12.1438,8.1246,1.3215,1a46,9
0.982118,-14.2340,0.6865,0.7452,1a46,0
0.000846,-11.9615,2.0446,2.9413,1a4g,10
0.000052,-11.9093,5.4401,1.6174,1a4g,11
0.000031,-11.2008,6.9434,1.5791,1a4g,12
0.102566,-13.8756,0.4443,1.5184,1a4g,1
0.000900,-13.3763,4.9648,1.6612,1a4g,2
0.000507,-13.3684,4.8666,1.6185,1a4g,3
0.000076,-13.1787,5.3922,1.1158,1a4g,4
0.000425,-13.0996,5.4301,2.1420,1a4g,5
0.000027,-12.7759,5.6415,1.6140,1a4g,6
0.000003,-12.7329,5.4305,1.6839,1a4g,7
0.000014,-12.2761,5.1326,2.9087,1a4g,8
0.000005,-12.2474,5.7723,2.0064,1a4g,9
0.999083,-14.6021,0.3209,0.5160,1a4g,0
0.998871,-12.9957,0.4790,1.1114,1a4m,1
0.998944,-13.5518,0.4245,0.3436,1a4m,0
0.000072,-10.2474,8.5922,2.5852,1a4q,10
0.151251,-13.1840,0.4632,1.1763,1a4q,1
0.000060,-12.6062,5.2800,4.6777,1a4q,2
0.001259,-12.0278,2.6263,1.1792,1a4q,3
0.000077,-11.5082,3.7074,2.6215,1a4q,4
0.000161,-11.4304,5.6624,2.6570,1a4q,5
0.000051,-11.1566,4.2820,4.5300,1a4q,6
0.000013,-10.7712,3.8312,1.0670,1a4q,7
0.000639,-10.7369,7.5054,2.8173,1a4q,8
0.000036,-10.7333,5.1946,2.7981,1a4q,9
0.887841,-13.4721,0.2644,0.5187,1a4q,0
0.133794,-13.0288,3.0066,2.0311,1a4w,10
0.036792,-13.0033,2.5587,1.3194,1a4w,11
0.000342,-12.9970,6.4770,2.6551,1a4w,12
0.114350,-12.8115,1.2326,2.2112,1a4w,13
0.002211,-12.7038,8.8185,1.2601,1a4w,14
0.206829,-12.6191,2.7038,2.4220,1a4w,15
0.021610,-12.6016,6.7997,2.3559,1a4w,16
0.004338,-12.5730,3.5293,2.3356,1a4w,17
0.009693,-12.5333,5.5961,2.2370,1a4w,18
0.003051,-12.4963,8.2305,2.3508,1a4w,19
0.828707,-13.8412,0.8133,1.8103,1a4w,1
0.009028,-12.4869,9.2156,3.1731,1a4w,20
0.014815,-13.7778,7.4994,2.3366,1a4w,2
0.018654,-13.5599,4.1098,2.2743,1a4w,3
0.029518,-13.3691,7.5630,0.5559,1a4w,4
0.007630,-13.2545,7.7298,1.8467,1a4w,5
0.001695,-13.2220,7.8415,2.6817,1a4w,6
0.021468,-13.1718,5.7042,1.2462,1a4w,7
0.005441,-13.1117,7.8268,2.1508,1a4w,8
0.007263,-13.0288,8.8436,2.3192,1a4w,9
0.990618,-13.8063,0.5554,0.4517,1a4w,0
0.004825,-13.8096,8.5164,1.7389,1a5g,10
0.353142,-16.7979,2.3657,1.6921,1a5g,1
0.044489,-16.2447,8.3037,2.3973,1a5g,2
0.014468,-15.5970,7.3243,2.7229,1a5g,3
0.020611,-15.4026,9.8730,1.9108,1a5g,4
0.000516,-14.8175,9.5907,1.8517,1a5g,5
0.007698,-14.7532,3.2896,1.5931,1a5g,6
0.000902,-14.5318,4.8302,2.8433,1a5g,7
0.000250,-14.1355,10.2245,1.7959,1a5g,8
0.000395,-13.8937,10.2437,3.2489,1a5g,9
0.977394,-13.9875,0.6511,0.7805,1a5g,0
0.969940,-13.5760,1.3328,1.2731,1a5h,1
0.950747,-13.4702,1.4384,1.2728,1a5h,2
0.824370,-11.8502,6.7293,1.2727,1a5h,3
0.101869,-11.5255,7.1570,1.2730,1a5h,4
0.717105,-11.5085,6.7403,1.2735,1a5h,5
0.048188,-11.4224,4.4901,0.8689,1a5h,6
0.149626,-11.1247,4.0180,1.2734,1a5h,7
0.028415,-10.9051,7.2580,2.5663,1a5h,8
0.998728,-12.8742,0.5123,1.2733,1a5h,0
0.000627,-10.4853,7.0970,1.9900,1a61,10
0.000172,-10.4822,5.8426,3.1080,1a61,11
0.023549,-10.4242,5.5036,2.0876,1a61,12
0.011862,-10.3809,8.5576,1.9595,1a61,13
0.002703,-10.3609,5.8495,2.1242,1a61,14
0.000288,-10.3478,7.9284,2.1443,1a61,15
0.022651,-10.3401,6.8661,2.4167,1a61,16
0.000801,-10.3252,8.8754,2.0151,1a61,17
0.000177,-10.3207,5.4898,2.1157,1a61,18
0.005713,-10.2310,6.4545,1.6465,1a61,19
0.021952,-12.1965,5.3221,1.9032,1a61,1
0.000161,-10.0628,7.8018,2.0453,1a61,20
0.010613,-12.1895,2.5137,1.9940,1a61,2
0.004573,-12.0045,5.4801,2.4135,1a61,3
0.017014,-11.7693,3.5381,2.0686,1a61,4
0.054643,-11.2967,1.8671,3.2602,1a61,5
0.112969,-11.0876,3.9316,1.8056,1a61,6
0.000355,-10.7977,6.3944,1.1365,1a61,7
0.001460,-10.5204,4.8703,2.8825,1a61,8
0.001159,-10.5132,6.9694,3.2528,1a61,9
0.996849,-11.9591,0.5935,0.5323,1a61,0
0.009644,-5.0160,12.4174,2.9008,1a7t,10
0.010307,-4.9826,11.8007,2.9689,1a7t,11
0.001659,-4.8569,6.9896,2.8783,1a7t,12
0.011026,-4.8424,6.4597,3.0657,1a7t,13
0.008997,-4.7241,11.6254,2.9399,1a7t,14
0.004450,-4.6766,6.4858,3.1039,1a7t,15
0.008098,-4.6567,12.1424,2.9537,1a7t,16
0.007168,-4.5648,8.7036,2.9131,1a7t,17
0.018450,-4.5574,11.5610,2.9509,1a7t,18
0.002793,-4.0814,10.9751,3.0588,1a7t,19
0.859901,-6.3203,4.9660,2.4669,1a7t,1
0.012487,-3.8979,12.1914,2.9808,1a7t,20
0.776641,-5.8971,0.9582,2.4855,1a7t,2
0.011555,-5.4920,4.3937,2.4495,1a7t,3
0.136349,-5.4603,6.3724,2.9617,1a7t,4
0.073646,-5.3454,6.7922,2.9704,1a7t,5
0.195743,-5.3167,4.9163,1.9376,1a7t,6
0.408071,-5.3028,1.4442,2.1161,1a7t,7
0.049773,-5.2986,7.6544,2.9328,1a7t,8
0.016081,-5.0173,6.1836,2.0416,1a7t,9
0.940069,-6.4456,1.0498,2.1040,1a7t,0
0.055308,-15.7465,10.6918,2.1051,1a7x,10
0.013479,-15.6016,10.8314,1.9270,1a7x,11
0.020340,-15.6011,11.5482,1.2118,1a7x,12
0.012599,-15.4992,11.0561,2.2499,1a7x,13
0.032966,-18.3269,9.6074,1.1666,1a7x,1
0.006821,-18.2573,10.9511,1.5154,1a7x,2
0.028267,-17.9226,10.1355,2.0707,1a7x,3
0.039018,-17.5684,7.8659,1.7601,1a7x,4
0.005825,-16.6468,12.6309,1.7359,1a7x,5
0.016666,-16.5375,12.0564,2.1930,1a7x,6
0.006451,-16.4415,9.8744,1.2432,1a7x,7
0.053653,-15.8850,11.3340,1.5357,1a7x,8
0.005063,-15.7583,12.4756,1.5268,1a7x,9
0.997011,-21.3035,0.2591,1.1337,1a7x,0
0.001935,-15.9018,10.7091,3.6477,1a8t,10
0.000696,-15.7247,11.1300,3.4481,1a8t,11
0.003624,-15.4837,6.4146,3.6503,1a8t,12
0.000449,-15.4020,11.0821,3.5401,1a8t,13
0.001371,-15.3683,14.2917,3.6540,1a8t,14
0.000686,-15.2337,11.6772,3.4328,1a8t,15
0.001254,-15.0634,8.7588,3.4773,1a8t,16
0.000425,-15.0574,14.4645,3.4479,1a8t,17
0.014774,-17.9773,1.9998,2.4277,1a8t,1
0.027455,-16.5311,10.9121,3.6326,1a8t,2
0.067112,-16.5197,10.4597,2.6140,1a8t,3
0.002676,-16.3321,11.0663,2.3714,1a8t,4
0.011659,-16.3255,8.8608,3.1313,1a8t,5
0.023271,-16.3101,5.7321,3.4464,1a8t,6
0.020016,-16.2061,9.5681,3.4475,1a8t,7
0.000453,-16.1311,13.9749,2.4800,1a8t,8
0.032086,-15.9880,12.0352,2.7957,1a8t,9
0.962166,-14.1096,1.3534,2.5538,1a8t,0
0.996925,-8.0559,0.6635,0.7490,1a99,1
0.996433,-8.0443,0.6861,0.7501,1a99,2
0.015499,-5.5668,11.5236,0.6947,1a99,3
0.130652,-5.4780,10.4371,0.7030,1a99,4
0.153667,-5.0617,11.0131,0.6997,1a99,5
0.999498,-7.6674,0.2239,0.2387,1a99,0
0.005665,-13.3610,6.7839,0.9507,1ad8,10
0.030574,-13.3427,6.1671,1.1615,1ad8,11
0.029321,-13.3386,9.3575,1.1572,1ad8,12
0.030407,-13.2777,9.3002,0.9465,1ad8,13
0.008083,-13.1954,9.0112,1.0947,1ad8,14
0.039233,-13.0275,8.2228,0.6876,1ad8,15
0.028144,-13.0137,8.9868,0.5791,1ad8,16
0.199753,-13.0089,9.0430,0.8284,1ad8,17
0.010172,-12.9689,5.4571,0.9405,1ad8,18
0.000947,-12.9051,8.0647,0.9470,1ad8,19
0.958359,-14.9744,0.9525,0.8891,1ad8,1
0.001061,-12.8014,5.5567,1.1462,1ad8,20
0.349254,-13.7978,4.4349,0.9468,1ad8,2
0.112974,-13.7853,8.1693,0.9489,1ad8,3
0.029003,-13.6979,4.9169,0.4280,1ad8,4
0.067463,-13.6720,8.5773,0.9470,1ad8,5
0.020589,-13.4233,8.2775,0.7305,1ad8,6
0.007772,-13.3945,8.5393,0.8299,1ad8,7
0.003628,-13.3864,5.7001,0.9389,1ad8,8
0.223335,-13.3702,5.2675,2.0334,1ad8,9
0.997494,-12.9258,1.1482,0.4704,1ad8,0
0.984786,-14.6945,0.5122,2.2211,1add,1
0.985474,-13.5371,6.0744,2.8735,1add,2
0.979635,-12.2979,6.2010,2.2536,1add,3
0.999914,-15.1206,0.3029,0.5543,1add,0
0.005194,-6.6029,6.2114,1.3523,1adl,10
0.030489,-6.5549,2.9089,2.5780,1adl,11
0.014757,-6.5270,5.8466,1.3162,1adl,12
0.011728,-6.4506,3.4045,1.1165,1adl,13
0.031683,-6.4078,5.0137,2.4013,1adl,14
0.005219,-6.2248,5.5953,1.2850,1adl,15
0.009155,-6.1884,3.2486,1.3035,1adl,16
0.000643,-6.1232,4.7965,2.5927,1adl,17
0.005217,-6.0394,6.3307,2.3798,1adl,18
0.005279,-5.8961,4.1402,1.2852,1adl,19
0.028706,-7.3499,5.6019,1.2799,1adl,1
0.004804,-5.8461,5.3688,1.2854,1adl,20
0.038103,-7.0999,3.8026,2.5682,1adl,2
0.100335,-7.0292,2.5193,1.2853,1adl,3
0.005790,-6.9097,5.2633,1.3070,1adl,4
0.024999,-6.8289,2.5058,2.5580,1adl,5
0.004067,-6.7834,6.5135,2.5484,1adl,6
0.030058,-6.7024,4.7362,2.5318,1adl,7
0.023426,-6.6287,4.2223,2.4550,1adl,8
0.006730,-6.6166,4.7913,2.3991,1adl,9
0.857154,-7.8140,0.7629,1.2850,1adl,0
0.159990,-8.6066,4.5230,0.7560,1af6,10
0.985444,-11.3880,0.4230,0.3996,1af6,1
0.757180,-11.1160,4.5192,0.4223,1af6,2
0.309753,-10.9943,4.4423,1.2292,1af6,3
0.026519,-10.3343,4.8989,0.7770,1af6,4
0.010700,-9.6068,5.4035,0.8867,1af6,5
0.589000,-9.5792,3.0135,0.6673,1af6,6
0.004992,-9.0315,4.6005,1.1146,1af6,7
0.062941,-8.8770,5.6405,0.8983,1af6,8
0.010187,-8.6531,5.8243,0.6985,1af6,9
0.999518,-11.8228,0.4782,0.4965,1af6,0
0.019993,-6.0724,11.2718,2.8932,1aht,10
0.075318,-6.0556,12.0128,1.7150,1aht,11
0.999396,-8.9096,0.9733,0.9976,1aht,1
0.999608,-8.8867,0.9753,2.9159,1aht,2
0.113745,-6.8193,13.2142,2.5006,1aht,3
0.077049,-6.7107,13.7952,1.7099,1aht,4
0.237201,-6.6399,13.3163,1.7057,1aht,5
0.018467,-6.2318,8.9400,2.5075,1aht,6
0.115995,-6.2111,9.7638,1.7033,1aht,7
0.090299,-6.1398,12.6199,2.8223,1aht,8
0.237443,-6.1273,11.3672,1.7172,1aht,9
0.996251,-8.4222,1.5286,0.4677,1aht,0
0.007116,-11.8685,9.0978,0.7445,1aj6,10
0.000602,-11.8680,7.0878,1.0838,1aj6,11
0.000199,-11.6936,10.0087,0.6192,1aj6,12
0.000435,-11.6202,7.3090,1.1089,1aj6,13
0.000398,-11.2896,9.7353,1.0071,1aj6,14
0.000469,-11.1317,11.6313,1.5886,1aj6,15
0.000139,-11.0001,8.2795,0.6578,1aj6,16
0.000032,-10.9872,9.0201,0.7444,1aj6,17
0.000236,-10.9006,10.8191,1.1005,1aj6,18
0.000099,-10.8722,8.0315,1.1162,1aj6,19
0.001016,-13.3649,8.3949,0.8933,1aj6,1
0.000255,-10.6977,11.8764,0.7321,1aj6,20
0.121878,-13.0400,0.6899,0.9880,1aj6,2
0.004118,-12.8485,8.3421,1.1190,1aj6,3
0.000486,-12.6171,8.7093,1.0996,1aj6,4
0.000065,-12.3198,10.2050,1.1109,1aj6,5
0.001152,-12.1940,7.9047,1.0905,1aj6,6
0.002876,-12.1762,8.0952,1.0920,1aj6,7
0.000484,-12.0183,8.3911,0.5910,1aj6,8
0.001740,-11.8770,7.4278,1.1085,1aj6,9
0.665792,-11.9445,0.9581,0.5894,1aj6,0
0.046820,-5.9332,8.5668,0.5854,1amk,10
0.183139,-5.8993,8.7131,0.5589,1amk,11
0.732171,-8.3637,3.9496,1.3913,1amk,1
0.989404,-8.0310,1.3268,0.5838,1amk,2
0.373762,-6.8806,1.4374,1.4455,1amk,3
0.033039,-6.4724,10.8956,0.7766,1amk,4
0.019144,-6.1329,9.5358,0.7025,1amk,5
0.015359,-6.1302,8.2993,0.7025,1amk,6
0.025026,-6.0986,8.1013,0.5634,1amk,7
0.033161,-6.0924,11.5253,0.5601,1amk,8
0.023664,-6.0084,9.4308,0.5541,1amk,9
0.990225,-8.5113,1.1362,0.6057,1amk,0
0.037949,-13.1940,9.4212,3.7395,1ao0,10
0.097142,-13.0223,10.0374,3.6002,1ao0,11
0.176594,-12.8527,3.0554,2.9877,1ao0,12
0.590379,-12.8101,10.8214,2.0977,1ao0,13
0.495045,-12.8088,6.9846,1.2766,1ao0,14
0.167727,-12.7448,3.7243,1.7206,1ao0,15
0.024438,-12.6706,10.7850,3.7449,1ao0,16
0.110588,-12.5971,7.5961,1.7392,1ao0,17
0.531914,-12.5705,6.8605,3.7016,1ao0,18
0.136865,-12.4846,2.2013,3.7556,1ao0,19
