cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.005745,-13.0787,9.2534,1.9556,1abt,9
0.854915,-11.9185,0.7665,1.3124,1abt,0
0.025066,-5.2818,10.2400,0.9594,1ado,10
0.011854,-5.0259,10.3831,3.8837,1ado,11
0.012858,-4.9114,12.9371,0.7613,1ado,12
0.022352,-4.8631,12.4312,0.9608,1ado,13
0.081680,-4.8498,2.7112,3.0081,1ado,14
0.023355,-4.7218,13.1511,0.9592,1ado,15
0.010377,-4.5958,12.7209,3.6212,1ado,16
0.004030,-4.4451,11.1504,3.6159,1ado,17
0.017806,-4.3439,12.8470,3.8536,1ado,18
0.008806,-4.3311,7.5973,3.6291,1ado,19
0.222731,-6.6974,4.1201,2.9939,1ado,1
0.018223,-4.2104,12.4938,3.1847,1ado,20
0.312421,-6.6281,3.3773,3.1458,1ado,2
0.527514,-6.5877,3.4902,0.9592,1ado,3
0.787733,-6.4847,4.3353,3.0446,1ado,4
0.272651,-6.1042,4.2699,0.7601,1ado,5
0.072765,-5.8649,4.1747,1.0025,1ado,6
0.013439,-5.5523,0.9730,1.0045,1ado,7
0.032259,-5.5367,4.7237,0.7625,1ado,8
0.020151,-5.3223,12.4699,0.7649,1ado,9
0.744454,-4.5537,0.7585,0.0926,1ado,0
0.971494,-16.8988,0.4103,0.1864,1af2,1
0.993292,-14.0906,5.0449,0.6349,1af2,2
0.999989,-16.7914,0.3208,0.2951,1af2,0
0.002989,-11.4392,7.7949,2.4328,1afk,10
0.000389,-11.4335,7.8174,1.2250,1afk,11
0.109148,-11.3092,2.5139,2.4188,1afk,12
0.028428,-11.1214,6.2549,2.1984,1afk,13
0.039711,-10.9983,6.0173,2.8612,1afk,14
0.001627,-10.7864,3.5040,2.2208,1afk,15
0.072314,-10.6830,6.3159,2.3861,1afk,16
0.031938,-10.3680,3.3312,2.7508,1afk,17
0.031343,-10.2263,3.9518,2.7406,1afk,18
0.001844,-10.2247,8.0514,2.4440,1afk,19
0.301727,-12.7843,1.8870,3.0752,1afk,1
0.001435,-10.0961,7.4567,1.4188,1afk,20
0.084763,-12.5327,1.8688,1.1433,1afk,2
0.044839,-12.2243,2.6160,3.0852,1afk,3
0.051479,-11.8886,5.8897,3.2115,1afk,4
0.020239,-11.8751,5.7062,2.2457,1afk,5
0.011545,-11.7381,8.0495,1.7462,1afk,6
0.000692,-11.7363,9.0213,2.4204,1afk,7
0.011710,-11.6188,9.8022,1.0107,1afk,8
0.033371,-11.5368,2.5572,3.1337,1afk,9
0.996866,-13.9209,0.4730,0.3382,1afk,0
0.000433,-9.0357,13.2643,2.3037,1afl,10
0.031811,-9.0324,8.1919,1.5774,1afl,11
0.004775,-9.0188,9.2886,1.6108,1afl,12
0.010044,-9.0181,11.4369,2.3185,1afl,13
0.001959,-9.0034,10.5696,1.6024,1afl,14
0.000853,-8.9774,11.8820,2.0254,1afl,15
0.000745,-8.9566,13.7273,1.5983,1afl,16
0.008212,-8.8647,12.1630,1.5014,1afl,17
0.001123,-8.8507,11.0539,2.3632,1afl,18
0.041732,-8.8261,11.5597,2.4329,1afl,19
0.000791,-9.4392,13.0206,1.6003,1afl,1
0.000377,-8.5372,12.6475,2.3230,1afl,20
0.010643,-9.3923,8.1062,1.2526,1afl,2
0.075247,-9.3061,11.7650,1.5686,1afl,3
0.002540,-9.2505,12.1414,2.0411,1afl,4
0.010652,-9.2504,9.0162,2.3026,1afl,5
0.013079,-9.2503,11.2128,2.3628,1afl,6
0.011961,-9.1920,14.3671,1.7673,1afl,7
0.013495,-9.0879,12.6744,1.2478,1afl,8
0.003769,-9.0745,11.3104,2.3039,1afl,9
0.998242,-11.2716,0.7574,0.9301,1afl,0
0.000010,-11.1212,13.5283,0.7213,1agw,10
0.014047,-11.0584,2.1183,0.9012,1agw,11
0.031410,-10.9758,4.4923,2.1144,1agw,12
0.375968,-13.8510,0.7414,1.5936,1agw,1
0.052505,-12.5419,9.7817,2.2659,1agw,2
0.000531,-12.3677,10.1780,1.0267,1agw,3
0.000153,-12.2090,10.8928,1.0442,1agw,4
0.000525,-12.1747,11.4875,0.8694,1agw,5
0.000111,-12.0353,17.1615,0.8529,1agw,6
0.007861,-11.8278,9.6466,1.9985,1agw,7
0.000301,-11.6031,10.0586,0.8607,1agw,8
0.004488,-11.4884,11.3649,1.6364,1agw,9
0.992723,-13.9964,1.0468,0.6731,1agw,0
0.851807,-8.5636,0.7557,1.0891,1ai4,1
0.613045,-7.6829,4.5354,1.0886,1ai4,2
0.985007,-6.5115,1.0873,0.1306,1ai4,0
0.211814,-6.6820,3.2878,0.9217,1ai5,10
0.881889,-9.4934,0.7690,0.7446,1ai5,1
0.856444,-9.3540,0.7227,0.6960,1ai5,2
0.684777,-9.0697,2.5518,0.7148,1ai5,3
0.450257,-8.8232,4.8935,0.7640,1ai5,4
0.584806,-8.5832,2.4034,0.7593,1ai5,5
0.304312,-7.9189,5.1970,0.7461,1ai5,6
0.165341,-7.6497,4.8227,0.7737,1ai5,7
0.015399,-6.8692,13.6366,0.7369,1ai5,8
0.011203,-6.7553,13.3273,0.7431,1ai5,9
0.975748,-8.3161,0.5664,0.4034,1ai5,0
0.941188,-10.6123,0.5390,0.6779,1ai6,1
0.550748,-9.5475,4.7661,1.1518,1ai6,2
0.764857,-8.3377,2.6956,1.3573,1ai6,3
0.998371,-9.2783,0.3948,0.1292,1ai6,0
0.957400,-7.5722,2.6506,0.7813,1ai7,1
0.955630,-7.5115,2.6365,0.7827,1ai7,2
0.918001,-7.4367,0.4390,0.8104,1ai7,3
0.132072,-4.8840,15.5079,1.0056,1ai7,4
0.999502,-6.0854,0.4489,0.1140,1ai7,0
0.750100,-7.7375,0.5998,0.6585,1ajn,1
0.630231,-7.7061,0.9636,0.6689,1ajn,2
0.599162,-7.4734,5.1112,0.6768,1ajn,3
0.004526,-4.8627,14.1991,0.6668,1ajn,4
0.039955,-4.8127,13.7283,0.0159,1ajn,5
0.965631,-6.8887,0.5575,0.0442,1ajn,0
0.995175,-6.5899,1.4531,0.0628,1ajq,1
0.995098,-6.5816,1.4859,0.8031,1ajq,2
0.841343,-5.4018,4.2553,0.7386,1ajq,3
0.819826,-4.6577,3.8262,1.0480,1ajq,4
0.215136,-3.9870,14.5251,0.1285,1ajq,5
0.070470,-3.9604,12.8314,0.7102,1ajq,6
0.152000,-3.7401,15.3072,1.0241,1ajq,7
0.165411,-3.6648,15.1786,1.0241,1ajq,8
0.999883,-6.2211,0.2199,0.0560,1ajq,0
0.046907,-9.3133,2.6722,2.7450,1al7,10
0.746506,-9.2740,1.4337,2.9743,1al7,11
0.029504,-9.2557,8.2353,2.5141,1al7,12
0.336282,-9.0263,2.2071,2.7007,1al7,13
0.137770,-8.9436,5.5664,2.3459,1al7,14
0.065445,-8.8439,2.8504,3.0988,1al7,15
0.027484,-8.8376,4.3172,2.5177,1al7,16
0.004218,-8.4756,7.8139,1.8449,1al7,17
0.016052,-8.1665,5.6566,2.8011,1al7,18
0.008410,-7.9541,6.4212,1.9714,1al7,19
0.069146,-10.0866,7.6612,2.5140,1al7,1
0.199879,-7.9423,4.4210,1.7556,1al7,20
0.044285,-10.0096,9.6117,2.5166,1al7,2
0.032463,-9.8778,2.1826,2.5562,1al7,3
0.615472,-9.8635,2.9792,2.5582,1al7,4
0.013677,-9.8186,9.8843,3.2330,1al7,5
0.079104,-9.7691,3.2786,2.5313,1al7,6
0.046402,-9.6824,2.2041,2.5111,1al7,7
0.035621,-9.4181,3.2580,2.8061,1al7,8
0.054150,-9.3318,9.7304,2.6955,1al7,9
0.996099,-11.9861,1.2211,0.7995,1al7,0
0.184483,-10.3700,6.7787,2.1177,1al8,10
0.022711,-10.0943,6.2676,2.2934,1al8,11
0.008038,-10.0346,7.1563,3.7292,1al8,12
0.003655,-9.9731,7.8617,2.6886,1al8,13
0.000116,-9.9679,5.4924,2.7066,1al8,14
0.001153,-9.9674,10.4265,3.1508,1al8,15
0.003562,-9.9183,6.5173,2.1681,1al8,16
0.002130,-9.8270,6.8628,3.4511,1al8,17
0.001019,-9.7801,7.0769,2.7758,1al8,18
0.011511,-9.7031,6.8341,2.4374,1al8,19
0.009171,-11.4081,9.1106,3.0216,1al8,1
0.010813,-9.5661,3.9987,3.4154,1al8,20
0.013236,-11.1357,9.0769,2.9509,1al8,2
0.018695,-11.0977,9.1818,3.1698,1al8,3
0.014774,-10.9121,9.0310,3.1919,1al8,4
0.031800,-10.7696,10.0551,2.6530,1al8,5
0.062443,-10.6615,9.1534,2.8576,1al8,6
0.026637,-10.6088,8.9267,2.2141,1al8,7
0.004963,-10.3781,4.4059,2.9884,1al8,8
0.000635,-10.3740,6.6820,1.5460,1al8,9
0.956009,-12.1420,0.6671,0.7318,1al8,0
0.381489,-12.2775,1.1894,0.5455,1amw,1
0.003479,-10.6783,7.3191,0.7451,1amw,2
0.229181,-10.2657,3.4829,0.5191,1amw,3
0.287828,-10.1598,1.6427,1.1197,1amw,4
0.002700,-9.6220,8.9617,0.6386,1amw,5
0.110720,-9.4049,4.2486,0.5184,1amw,6
0.947608,-11.7023,0.4489,0.5285,1amw,0
0.909656,-17.8994,0.5623,1.7080,1anf,1
0.339815,-16.3067,6.4591,2.3130,1anf,2
0.053294,-15.9791,6.0562,2.3074,1anf,3
0.980456,-18.3884,0.2785,0.6092,1anf,0
0.012749,-16.1565,9.9130,2.4325,1ao8,10
0.165604,-16.1414,3.9167,1.8068,1ao8,11
0.142826,-16.0228,4.7859,1.2837,1ao8,12
0.035505,-15.9131,10.2287,2.4003,1ao8,13
0.002295,-15.3811,9.3704,1.7590,1ao8,14
0.031644,-15.2499,4.9228,1.3603,1ao8,15
0.001116,-15.1917,9.1859,1.6039,1ao8,16
0.003639,-15.0166,10.4031,1.2826,1ao8,17
0.006469,-15.0006,10.6797,1.2823,1ao8,18
0.002698,-14.9095,3.8715,1.2837,1ao8,19
0.030324,-17.0571,9.9411,1.2814,1ao8,1
0.014592,-14.8947,9.9508,1.9758,1ao8,20
0.120212,-16.9084,3.1192,1.2876,1ao8,2
0.227875,-16.8903,2.3019,1.2847,1ao8,3
0.029334,-16.7666,10.2987,1.2844,1ao8,4
0.019220,-16.6715,5.6314,1.2821,1ao8,5
0.014125,-16.5348,7.4950,1.2821,1ao8,6
0.013528,-16.3290,10.2373,2.3018,1ao8,7
0.307591,-16.3118,2.2842,1.2853,1ao8,8
0.057818,-16.1733,4.8197,1.8152,1ao8,9
0.649705,-16.6446,1.0303,1.2824,1ao8,0
0.957737,-25.5588,0.3415,0.8351,1aq1,1
0.983586,-24.8441,0.7518,0.4708,1aq1,0
0.000000,-13.9344,14.3489,2.7374,1aqc,10
0.000001,-13.9223,8.1482,3.2780,1aqc,11
0.000001,-13.8615,12.8895,4.7337,1aqc,12
0.000000,-13.8481,9.2952,2.3116,1aqc,13
0.000054,-13.7684,6.5045,3.8705,1aqc,14
0.002204,-13.5022,15.2129,2.5335,1aqc,15
0.000001,-13.4448,8.7111,4.0477,1aqc,16
0.000000,-13.4046,8.5084,4.8463,1aqc,17
0.000001,-13.2510,9.2072,3.0886,1aqc,18
0.000003,-13.2498,13.1067,3.7451,1aqc,19
0.000000,-14.5235,13.2869,4.6598,1aqc,1
0.000002,-13.2050,15.0846,4.0302,1aqc,20
0.000000,-14.4654,13.6907,4.9005,1aqc,2
0.000143,-14.3357,15.8592,3.1841,1aqc,3
0.000001,-14.1822,14.4754,4.5687,1aqc,4
0.000003,-14.1096,10.6692,2.2939,1aqc,5
0.000016,-14.0915,6.6623,4.1147,1aqc,6
0.000001,-14.0754,13.8401,4.7711,1aqc,7
0.000004,-14.0614,8.2007,2.9863,1aqc,8
0.000000,-14.0146,8.0489,3.9188,1aqc,9
0.570472,-14.6154,0.8353,0.6988,1aqc,0
0.999920,-12.4646,0.7576,1.1307,1b05,1
0.859970,-11.1751,7.0777,1.0492,1b05,2
0.977289,-10.4690,3.8205,1.5330,1b05,3
0.799583,-9.6924,7.7651,1.1843,1b05,4
0.843315,-9.6177,8.3148,1.3424,1b05,5
1.000000,-11.6920,0.4298,0.6819,1b05,0
0.999990,-14.8844,0.2520,1.2745,1b0h,1
0.269114,-12.1762,6.6382,2.3318,1b0h,2
0.994686,-12.0701,6.2872,1.2781,1b0h,3
0.976798,-11.9714,6.4546,2.3282,1b0h,4
1.000000,-14.0318,0.3187,1.2765,1b0h,0
0.999697,-16.0390,1.0742,1.3536,1b1h,1
0.992379,-15.2807,6.7235,1.1226,1b1h,2
0.872402,-14.4640,6.4835,1.1106,1b1h,3
0.776858,-13.5236,7.4135,1.1111,1b1h,4
0.577451,-13.3704,8.2613,1.3664,1b1h,5
1.000000,-14.6101,0.3380,0.6648,1b1h,0
0.999991,-13.0152,0.9007,0.6518,1b2h,1
0.987044,-10.9673,5.8245,1.2809,1b2h,2
0.787448,-10.7616,6.6938,1.1300,1b2h,3
1.000000,-12.2067,0.4368,0.7746,1b2h,0
0.945747,-18.2354,1.5223,2.4271,1b38,1
0.612230,-18.1139,2.1867,2.0612,1b38,2
0.002097,-17.2857,7.7680,1.9399,1b38,3
0.447103,-17.1876,3.6626,3.2701,1b38,4
0.950693,-15.8267,2.3283,2.2401,1b38,5
0.000492,-15.5809,7.0258,2.3882,1b38,6
0.592007,-15.5338,3.9546,2.6839,1b38,7
0.020473,-15.2979,5.0253,2.8303,1b38,8
0.090041,-15.2928,4.1575,1.2854,1b38,9
0.945390,-17.5237,0.3273,1.2799,1b38,0
0.231097,-15.7468,2.6153,2.4606,1b39,10
0.000937,-15.6043,5.5415,1.5453,1b39,11
0.003353,-15.4265,9.1402,3.2002,1b39,12
0.002711,-15.3944,9.8119,3.3544,1b39,13
0.303358,-15.2253,4.1136,3.2113,1b39,14
0.000490,-15.0570,11.6724,3.2279,1b39,15
0.003139,-15.0151,9.4585,3.2308,1b39,16
0.001190,-14.7160,9.4056,3.3042,1b39,17
0.267753,-17.6954,0.7885,2.4006,1b39,1
0.028996,-16.9562,9.1194,1.6857,1b39,2
0.008634,-16.8223,9.2590,1.9640,1b39,3
0.005310,-16.7172,9.1722,3.1974,1b39,4
0.001530,-16.2485,9.1313,2.0404,1b39,5
0.000063,-16.1972,7.8910,2.4453,1b39,6
0.003939,-16.1127,10.0038,2.3505,1b39,7
0.190192,-16.0597,3.5015,3.2163,1b39,8
0.001622,-15.9909,4.2548,2.6035,1b39,9
0.915705,-17.1454,0.4521,1.2872,1b39,0
0.999948,-13.4975,0.9266,1.2503,1b3f,1
0.995183,-11.6672,5.6376,1.2515,1b3f,2
0.113162,-10.8157,7.1754,2.0394,1b3f,3
0.859094,-10.7948,6.7518,1.2511,1b3f,4
1.000000,-12.8938,0.3915,1.2508,1b3f,0
0.999922,-14.5711,0.9956,1.3561,1b3g,1
0.998724,-13.3467,5.6701,0.8695,1b3g,2
1.000000,-13.1408,0.3373,0.6462,1b3g,0
0.998323,-13.6923,0.9699,1.2554,1b3l,1
0.086347,-12.3374,7.2652,1.2387,1b3l,2
0.070279,-11.2533,3.8225,1.2212,1b3l,3
0.999998,-11.5840,0.4556,0.6121,1b3l,0
0.999921,-14.3077,0.5518,1.3094,1b40,1
0.981233,-13.1477,5.5821,1.3095,1b40,2
0.479829,-12.7700,6.6794,1.3095,1b40,3
0.045684,-11.9429,7.7316,1.3085,1b40,4
0.545845,-11.6402,7.8255,2.2717,1b40,5
1.000000,-13.6160,0.4275,1.3095,1b40,0
0.999995,-13.1524,0.7168,1.1184,1b46,1
1.000000,-12.6976,0.2904,0.4533,1b46,0
0.999962,-13.2358,0.4972,1.1293,1b4h,1
0.687259,-11.1782,6.9435,0.5688,1b4h,2
0.957465,-10.5527,7.9813,1.0885,1b4h,3
0.956634,-10.2754,5.7447,0.9192,1b4h,4
1.000000,-12.7536,0.2909,0.6189,1b4h,0
0.999988,-13.1024,0.7222,1.1023,1b4z,1
0.934479,-11.0979,6.8376,0.6278,1b4z,2
0.933581,-10.1291,6.9502,1.1820,1b4z,3
1.000000,-12.7593,0.3310,0.6796,1b4z,0
0.999977,-14.2190,0.4904,1.0425,1b51,1
0.823943,-12.1396,7.1885,1.1177,1b51,2
0.907641,-11.5256,3.9936,1.1818,1b51,3
0.955922,-11.5050,6.9568,1.2145,1b51,4
1.000000,-13.4602,0.3248,0.6370,1b51,0
0.999037,-13.5812,0.5933,0.5987,1b52,1
0.246849,-12.3818,6.8988,1.1075,1b52,2
0.214626,-11.8358,7.7373,1.2963,1b52,3
0.173702,-11.3666,7.3856,0.7045,1b52,4
0.048275,-10.6477,3.9499,1.3190,1b52,5
0.900169,-10.6151,5.7043,1.3258,1b52,6
0.999999,-12.9430,0.4979,0.4903,1b52,0
0.999978,-12.1001,0.6321,1.0643,1b5h,1
0.948669,-10.5202,7.1940,0.6096,1b5h,2
0.676523,-9.2157,6.7913,1.2544,1b5h,3
1.000000,-11.8163,0.4429,0.7102,1b5h,0
0.999966,-13.0077,0.7676,1.1271,1b5i,1
0.967365,-11.6435,6.7099,1.1821,1b5i,2
1.000000,-12.5486,0.4166,0.6566,1b5i,0
0.999997,-13.4413,0.6064,0.9118,1b5j,1
0.971083,-12.1264,6.8825,1.1089,1b5j,2
1.000000,-12.6736,0.3940,0.8952,1b5j,0
0.999926,-11.6326,0.8852,1.0548,1b6h,1
0.830416,-9.3920,7.1153,1.0555,1b6h,2
1.000000,-11.5626,0.2759,0.5792,1b6h,0
0.005623,-5.9341,5.6292,1.9020,1b74,10
0.000192,-5.6723,6.8022,1.8824,1b74,11
0.011527,-5.6126,5.6728,2.1455,1b74,12
0.000308,-5.5806,6.0322,1.7759,1b74,13
0.000393,-5.4442,3.8770,1.8238,1b74,14
0.007474,-5.3537,8.7200,1.8693,1b74,15
0.004749,-5.2227,5.0692,1.6016,1b74,16
0.001824,-5.0747,6.1673,1.6081,1b74,17
0.019830,-5.0250,7.9099,1.7784,1b74,18
0.000066,-4.9791,5.1685,2.1065,1b74,19
0.008661,-6.7049,5.3156,1.9016,1b74,1
0.000395,-4.8890,7.0339,2.1529,1b74,20
0.005349,-6.6038,5.0998,1.7918,1b74,2
0.002136,-6.4263,5.2966,1.7859,1b74,3
0.083694,-6.3068,4.7923,1.6240,1b74,4
0.014556,-6.2448,5.8624,1.8578,1b74,5
0.001193,-6.0880,6.8106,1.6225,1b74,6
0.002040,-6.0546,5.9646,2.1637,1b74,7
0.002026,-6.0331,5.6011,1.9809,1b74,8
0.000662,-6.0270,4.5341,1.7512,1b74,9
0.162999,-4.2159,2.3236,0.7528,1b74,0
0.999968,-15.2000,0.9078,0.7499,1b7h,1
0.937976,-14.0662,6.7852,1.0779,1b7h,2
0.985502,-13.7393,5.7672,1.3534,1b7h,3
0.349703,-12.3830,7.4675,1.1073,1b7h,4
1.000000,-13.7744,0.4840,0.5732,1b7h,0
0.999977,-13.0267,1.0585,0.6203,1b9j,1
0.941447,-11.4043,6.8503,1.1581,1b9j,2
0.987784,-11.3544,5.6017,0.6831,1b9j,3
0.707592,-10.1594,6.3208,1.1134,1b9j,4
1.000000,-13.0469,0.4010,0.6262,1b9j,0
0.729689,-18.6426,0.2432,1.4853,1bgq,1
0.038564,-18.0272,2.5811,2.1808,1bgq,2
0.008339,-17.5034,6.4325,2.2783,1bgq,3
0.001595,-16.6567,5.3690,1.6445,1bgq,4
0.000491,-16.3231,6.3311,1.5792,1bgq,5
0.001035,-15.8111,7.3535,2.6168,1bgq,6
0.000033,-15.7627,7.1471,2.4183,1bgq,7
0.988399,-18.0461,0.2398,1.1834,1bgq,0
0.000001,-14.7544,9.6275,2.1989,1bjr,10
0.000024,-14.6830,10.0037,1.7962,1bjr,11
0.000000,-14.6028,9.5198,1.8023,1bjr,12
0.000007,-14.5870,9.7276,1.7791,1bjr,13
0.000004,-14.5729,10.6954,2.1969,1bjr,14
0.000001,-14.5555,11.5172,1.2736,1bjr,15
0.000000,-14.5206,8.6552,1.7832,1bjr,16
