cnn_score,smina_score,lig_rmsd,fmax_rmsd,system,smina_rank
0.006081,-12.9575,3.6816,1.1780,1a0q,9
0.007819,-7.5268,9.9036,2.8394,1a1b,10
0.002185,-7.4897,5.0080,1.3002,1a1b,11
0.005681,-7.4725,6.3273,1.3152,1a1b,12
0.139211,-7.4216,3.3108,2.1687,1a1b,13
0.017231,-7.3266,7.7000,1.3151,1a1b,14
0.004440,-7.2961,4.2276,1.1853,1a1b,15
0.096718,-7.2937,4.3019,2.0806,1a1b,16
0.016756,-7.2502,3.6381,2.0703,1a1b,17
0.058927,-7.2380,2.7215,1.3151,1a1b,18
0.001300,-7.0568,9.1775,3.4064,1a1b,19
0.657240,-8.7726,1.4095,1.1537,1a1b,1
0.001279,-6.9887,4.4802,2.4224,1a1b,20
0.041255,-8.4268,2.9691,1.3151,1a1b,2
0.004352,-7.8320,5.3328,2.1339,1a1b,3
0.280868,-7.8101,2.9420,1.6483,1a1b,4
0.112720,-7.7456,3.5774,1.2816,1a1b,5
0.014834,-7.6835,4.2226,2.1577,1a1b,6
0.022863,-7.6791,4.1433,2.1318,1a1b,7
0.011376,-7.6265,4.5822,2.0648,1a1b,8
0.006918,-7.6050,6.5655,1.6151,1a1b,9
0.000251,-8.5645,5.5471,2.0863,1a1c,10
0.004970,-8.5502,12.1539,1.3006,1a1c,11
0.317363,-8.4685,3.3514,1.8711,1a1c,12
0.000210,-8.4183,14.4167,1.9597,1a1c,13
0.000103,-8.3602,13.8787,1.3397,1a1c,14
0.000635,-8.3594,12.6492,2.9655,1a1c,15
0.002694,-8.3416,10.3621,2.0781,1a1c,16
0.000057,-8.3361,13.1495,1.3010,1a1c,17
0.047972,-8.2904,7.7275,1.8964,1a1c,18
0.037566,-8.1692,11.1532,1.6394,1a1c,19
0.076810,-9.4682,1.6555,1.6373,1a1c,1
0.000942,-8.1506,13.6997,1.6986,1a1c,20
0.130563,-9.1959,1.2009,2.6328,1a1c,2
0.027662,-9.1398,2.7607,1.5871,1a1c,3
0.094329,-9.1362,2.6058,2.0033,1a1c,4
0.122236,-8.9153,6.7604,1.4837,1a1c,5
0.005080,-8.7521,11.1683,3.3511,1a1c,6
0.000110,-8.7157,13.1693,1.6035,1a1c,7
0.000480,-8.6708,9.6456,3.6809,1a1c,8
0.002636,-8.6365,9.4103,2.9236,1a1c,9
0.000223,-10.0752,5.5937,1.5072,1a1e,10
0.000336,-10.0259,5.2396,2.2420,1a1e,11
0.000738,-9.9560,12.5055,1.7040,1a1e,12
0.014107,-9.6803,10.7928,1.7897,1a1e,13
0.000027,-9.5530,16.1964,2.2570,1a1e,14
0.000254,-9.4763,9.1814,3.6601,1a1e,15
0.004018,-9.4209,15.0084,3.1079,1a1e,16
0.000650,-9.3656,7.5930,1.7275,1a1e,17
0.000031,-9.3479,9.9885,2.0993,1a1e,18
0.069779,-9.3210,13.0350,2.4915,1a1e,19
0.054480,-10.9436,1.6931,1.6911,1a1e,1
0.000657,-9.2148,10.5980,3.0197,1a1e,20
0.000853,-10.9021,14.6206,2.2870,1a1e,2
0.000323,-10.8050,13.5374,2.1000,1a1e,3
0.003185,-10.7833,12.2306,1.3500,1a1e,4
0.000623,-10.6656,5.7964,2.7488,1a1e,5
0.379628,-10.6218,1.5259,1.2434,1a1e,6
0.000501,-10.5779,15.0977,2.1956,1a1e,7
0.005526,-10.1765,9.5793,1.9438,1a1e,8
0.043048,-10.0837,4.0344,2.4615,1a1e,9
0.001132,-10.2559,6.4673,1.8209,1a30,10
0.007711,-10.1493,6.8431,1.8088,1a30,11
0.000925,-9.8762,5.2616,1.9881,1a30,12
0.026213,-9.8549,6.1650,1.6760,1a30,13
0.000012,-9.6817,5.0246,0.7257,1a30,14
0.000025,-9.6165,4.7938,0.8292,1a30,15
0.000740,-9.5781,10.6054,0.7378,1a30,16
0.001026,-9.5502,6.1418,2.0610,1a30,17
0.001462,-9.5343,6.3275,0.7335,1a30,18
0.000522,-9.4913,6.6331,1.0023,1a30,19
0.060633,-11.2902,8.1227,0.9934,1a30,1
0.033782,-9.4807,11.3111,1.8214,1a30,20
0.001067,-10.8971,5.4807,0.7730,1a30,2
0.106482,-10.6160,12.4116,2.0086,1a30,3
0.004836,-10.5994,1.0043,0.7286,1a30,4
0.000236,-10.5770,6.5122,0.8491,1a30,5
0.001147,-10.4891,7.7058,1.0423,1a30,6
0.000112,-10.3691,5.4032,2.1256,1a30,7
0.001975,-10.3159,6.3462,2.1730,1a30,8
0.000264,-10.2660,6.5705,1.0205,1a30,9
0.006226,-12.5460,3.9055,1.2673,1a42,10
0.127194,-12.2744,4.6540,4.2040,1a42,11
0.014657,-12.2731,7.7897,1.2729,1a42,12
0.013975,-12.1634,8.8823,1.2630,1a42,13
0.001249,-12.1033,8.2759,1.3579,1a42,14
0.467593,-15.0282,4.8087,1.2659,1a42,1
0.713393,-14.5980,0.6190,1.2627,1a42,2
0.712498,-13.8585,5.8892,1.2947,1a42,3
0.096895,-13.7795,7.5145,1.6243,1a42,4
0.004032,-13.2004,5.7874,1.2636,1a42,5
0.004942,-13.0119,5.7219,1.2634,1a42,6
0.003243,-12.9145,4.5628,1.5136,1a42,7
0.000220,-12.6165,6.5153,1.2634,1a42,8
0.000394,-12.5790,7.2749,1.2632,1a42,9
0.000151,-11.9615,2.0446,2.9413,1a4g,10
0.000107,-11.9093,5.4401,1.6174,1a4g,11
0.000001,-11.2008,6.9434,1.5791,1a4g,12
0.295039,-13.8756,0.4443,1.5184,1a4g,1
0.000666,-13.3763,4.9648,1.6612,1a4g,2
0.003208,-13.3684,4.8666,1.6185,1a4g,3
0.000151,-13.1787,5.3922,1.1158,1a4g,4
0.029205,-13.0996,5.4301,2.1420,1a4g,5
0.000345,-12.7759,5.6415,1.6140,1a4g,6
0.000000,-12.7329,5.4305,1.6839,1a4g,7
0.000016,-12.2761,5.1326,2.9087,1a4g,8
0.000002,-12.2474,5.7723,2.0064,1a4g,9
0.730315,-14.5830,0.4560,1.0910,1a4h,1
0.021583,-11.9710,7.6208,2.0167,1a4h,2
0.004307,-11.6077,7.6559,2.7735,1a4h,3
0.000009,-10.2474,8.5922,2.5852,1a4q,10
0.337069,-13.1840,0.4632,1.1763,1a4q,1
0.000610,-12.6062,5.2800,4.6777,1a4q,2
0.001082,-12.0278,2.6263,1.1792,1a4q,3
0.000077,-11.5082,3.7074,2.6215,1a4q,4
0.001366,-11.4304,5.6624,2.6570,1a4q,5
0.004571,-11.1566,4.2820,4.5300,1a4q,6
0.000020,-10.7712,3.8312,1.0670,1a4q,7
0.001784,-10.7369,7.5054,2.8173,1a4q,8
0.000069,-10.7333,5.1946,2.7981,1a4q,9
0.997062,-15.1062,0.5170,0.2965,1a50,1
0.988288,-14.2914,2.0707,0.3417,1a50,2
0.330677,-5.3773,5.3754,0.1472,1a5v,10
0.057295,-5.1533,6.9155,1.5451,1a5v,11
0.049271,-5.1315,6.8849,1.4200,1a5v,12
0.063229,-5.1315,8.4767,0.1727,1a5v,13
0.047110,-4.7970,6.6980,0.5842,1a5v,14
0.004232,-4.7866,6.9296,0.1722,1a5v,15
0.121116,-4.6513,7.5354,1.4870,1a5v,16
0.004498,-4.6489,7.9191,0.1654,1a5v,17
0.004026,-4.4769,11.8010,1.4197,1a5v,18
0.001544,-4.3331,9.9810,0.1980,1a5v,19
0.777952,-6.0867,2.6732,0.1960,1a5v,1
0.108997,-4.3068,10.6833,0.7017,1a5v,20
0.631727,-6.0792,4.6903,0.2327,1a5v,2
0.074688,-5.9380,9.2907,1.4060,1a5v,3
0.288265,-5.9379,5.9714,0.1598,1a5v,4
0.078323,-5.7110,0.8470,1.4908,1a5v,5
0.110252,-5.5840,9.0864,0.2292,1a5v,6
0.199690,-5.5197,5.8233,1.5385,1a5v,7
0.098164,-5.4257,9.0460,0.1871,1a5v,8
0.139538,-5.4032,8.9612,1.4134,1a5v,9
0.982998,-12.3696,0.6770,1.3125,1a69,1
0.240192,-11.2408,5.2910,1.3136,1a69,2
0.863605,-11.1629,3.1669,1.6197,1a69,3
0.856235,-10.9998,5.3752,1.2795,1a69,4
0.001031,-15.7465,10.6918,2.1051,1a7x,10
0.000782,-15.6016,10.8314,1.9270,1a7x,11
0.005313,-15.6011,11.5482,1.2118,1a7x,12
0.000293,-15.4992,11.0561,2.2499,1a7x,13
0.010496,-18.3269,9.6074,1.1666,1a7x,1
0.000272,-18.2573,10.9511,1.5154,1a7x,2
0.004778,-17.9226,10.1355,2.0707,1a7x,3
0.132749,-17.5684,7.8659,1.7601,1a7x,4
0.000688,-16.6468,12.6309,1.7359,1a7x,5
0.001059,-16.5375,12.0564,2.1930,1a7x,6
0.000426,-16.4415,9.8744,1.2432,1a7x,7
0.001723,-15.8850,11.3340,1.5357,1a7x,8
0.000353,-15.7583,12.4756,1.5268,1a7x,9
0.012663,-12.4952,8.8663,1.0419,1a94,10
0.001835,-12.4759,13.8207,1.8219,1a94,11
0.001659,-12.4590,6.0770,1.8644,1a94,12
0.001581,-12.4225,6.6319,1.1669,1a94,13
0.010158,-12.4051,13.0179,2.6769,1a94,14
0.000061,-12.3674,15.0570,1.0143,1a94,15
0.003124,-12.3575,7.6461,1.1705,1a94,16
0.003929,-12.3389,14.7774,1.5193,1a94,17
0.001321,-12.3111,16.4445,1.4744,1a94,18
0.000086,-12.2796,15.8233,1.8043,1a94,19
0.008435,-13.4700,5.5341,1.3279,1a94,1
0.004432,-12.2720,13.8761,1.4558,1a94,20
0.079237,-13.3690,6.1577,1.1464,1a94,2
0.000933,-13.1049,13.1172,2.0393,1a94,3
0.016267,-12.9461,13.7579,1.4345,1a94,4
0.014081,-12.8897,6.6993,1.1620,1a94,5
0.048841,-12.8456,6.6104,1.5505,1a94,6
0.001594,-12.8193,12.9572,1.9367,1a94,7
0.001889,-12.7357,13.3845,1.7594,1a94,8
0.000458,-12.5839,15.4750,1.1631,1a94,9
0.993956,-8.0559,0.6635,0.7490,1a99,1
0.993575,-8.0443,0.6861,0.7501,1a99,2
0.023394,-5.5668,11.5236,0.6947,1a99,3
0.022078,-5.4780,10.4371,0.7030,1a99,4
0.084805,-5.0617,11.0131,0.6997,1a99,5
0.004017,-17.8617,9.4318,2.1957,1a9m,10
0.000003,-17.6301,10.2495,1.4524,1a9m,11
0.000026,-17.4549,4.0418,1.5958,1a9m,12
0.000015,-17.3700,10.2748,2.0995,1a9m,13
0.000238,-17.3510,5.2263,1.9114,1a9m,14
0.000042,-17.3175,2.0639,2.2590,1a9m,15
0.000010,-17.2214,9.0524,1.5137,1a9m,16
0.000307,-17.1107,9.6418,2.1820,1a9m,17
0.000528,-17.0837,8.9149,1.7228,1a9m,18
0.001441,-16.9901,9.1652,1.8116,1a9m,19
0.000262,-19.0346,1.7397,1.3567,1a9m,1
0.000017,-16.9861,9.5238,1.9057,1a9m,20
0.000054,-18.6656,9.2492,1.8523,1a9m,2
0.000011,-18.5567,10.6484,2.2596,1a9m,3
0.000276,-18.3580,3.2028,1.8022,1a9m,4
0.000054,-18.2836,10.7245,2.1095,1a9m,5
0.000022,-18.1630,7.4601,1.8069,1a9m,6
0.000020,-18.1504,10.1693,1.8794,1a9m,7
0.000256,-18.0001,10.1204,1.4823,1a9m,8
0.000059,-17.9469,10.3940,2.1158,1a9m,9
0.006394,-12.8895,11.1452,0.9787,1aaq,10
0.080657,-12.7758,4.2487,1.5944,1aaq,11
0.019353,-12.6236,4.9100,2.0705,1aaq,12
0.007340,-12.5880,4.7425,1.4996,1aaq,13
0.000461,-12.4489,11.8374,2.0726,1aaq,14
0.003065,-12.2504,11.4236,2.7790,1aaq,15
0.000410,-12.2409,11.8957,3.1095,1aaq,16
0.003908,-12.1360,11.5904,2.0240,1aaq,17
0.005660,-11.9367,11.0057,0.9055,1aaq,18
0.001355,-11.8281,5.8471,2.4121,1aaq,19
0.006712,-13.7306,2.7636,2.0210,1aaq,1
0.132608,-11.6186,8.4236,2.2689,1aaq,20
0.002960,-13.5789,10.9833,2.0355,1aaq,2
0.196470,-13.5339,1.6793,1.2258,1aaq,3
0.001323,-13.5195,11.0668,2.0243,1aaq,4
0.006964,-13.4945,11.0855,0.9287,1aaq,5
0.008198,-13.4939,10.7967,1.3411,1aaq,6
0.003589,-13.4896,3.7910,2.1773,1aaq,7
0.093077,-13.3159,11.9470,2.0074,1aaq,8
0.032924,-13.1284,11.0795,1.6270,1aaq,9
0.997716,-11.6144,0.2948,0.7005,1abf,1
0.948094,-10.8762,3.6956,1.2902,1abf,2
0.915919,-17.6861,0.9316,2.2751,1acj,1
0.949682,-17.5059,0.3867,0.3878,1acj,2
0.905366,-16.4970,2.9272,2.2597,1acj,3
0.914841,-16.1393,2.9710,2.2547,1acj,4
0.897489,-15.2188,5.1153,2.3244,1acj,5
0.001322,-6.6029,6.2114,1.3523,1adl,10
0.008566,-6.5549,2.9089,2.5780,1adl,11
0.001479,-6.5270,5.8466,1.3162,1adl,12
0.028694,-6.4506,3.4045,1.1165,1adl,13
0.018596,-6.4078,5.0137,2.4013,1adl,14
0.008004,-6.2248,5.5953,1.2850,1adl,15
0.001554,-6.1884,3.2486,1.3035,1adl,16
0.000173,-6.1232,4.7965,2.5927,1adl,17
0.000962,-6.0394,6.3307,2.3798,1adl,18
0.010313,-5.8961,4.1402,1.2852,1adl,19
0.014924,-7.3499,5.6019,1.2799,1adl,1
0.000924,-5.8461,5.3688,1.2854,1adl,20
0.040655,-7.0999,3.8026,2.5682,1adl,2
0.062180,-7.0292,2.5193,1.2853,1adl,3
0.007601,-6.9097,5.2633,1.3070,1adl,4
0.080727,-6.8289,2.5058,2.5580,1adl,5
0.001225,-6.7834,6.5135,2.5484,1adl,6
0.003433,-6.7024,4.7362,2.5318,1adl,7
0.014571,-6.6287,4.2223,2.4550,1adl,8
0.003097,-6.6166,4.7913,2.3991,1adl,9
0.008221,-16.5578,10.0175,0.7363,1aid,10
0.011944,-16.4723,10.2650,0.7338,1aid,11
0.147363,-16.3888,8.6601,1.3013,1aid,12
0.001608,-16.3795,2.6285,1.3006,1aid,13
0.006066,-16.0847,2.3542,1.6789,1aid,14
0.007409,-16.0364,10.1089,0.7421,1aid,15
0.004533,-15.9349,9.9625,1.3005,1aid,16
0.014313,-15.9337,10.3478,1.8170,1aid,17
0.035034,-15.9312,6.5529,1.0327,1aid,18
0.003260,-15.8284,9.0074,1.3003,1aid,19
0.030292,-17.8468,10.3076,1.3003,1aid,1
0.000611,-15.5050,8.6926,1.3005,1aid,20
0.019529,-17.6907,10.1314,1.8058,1aid,2
0.013748,-17.4449,1.8998,1.3004,1aid,3
0.011819,-17.3828,3.1441,1.3004,1aid,4
0.002340,-17.2909,2.7225,1.6845,1aid,5
0.045305,-17.1396,10.5813,1.3006,1aid,6
0.005682,-16.7945,10.0732,1.5474,1aid,7
0.004067,-16.7559,3.1042,1.8685,1aid,8
0.028102,-16.6240,9.1053,0.7551,1aid,9
0.000775,-11.8685,9.0978,0.7445,1aj6,10
0.000050,-11.8680,7.0878,1.0838,1aj6,11
0.000047,-11.6936,10.0087,0.6192,1aj6,12
0.000108,-11.6202,7.3090,1.1089,1aj6,13
0.000175,-11.2896,9.7353,1.0071,1aj6,14
0.000386,-11.1317,11.6313,1.5886,1aj6,15
0.000226,-11.0001,8.2795,0.6578,1aj6,16
0.000002,-10.9872,9.0201,0.7444,1aj6,17
0.000105,-10.9006,10.8191,1.1005,1aj6,18
0.000002,-10.8722,8.0315,1.1162,1aj6,19
0.001114,-13.3649,8.3949,0.8933,1aj6,1
0.000016,-10.6977,11.8764,0.7321,1aj6,20
0.353423,-13.0400,0.6899,0.9880,1aj6,2
0.007370,-12.8485,8.3421,1.1190,1aj6,3
0.001237,-12.6171,8.7093,1.0996,1aj6,4
0.000011,-12.3198,10.2050,1.1109,1aj6,5
0.004225,-12.1940,7.9047,1.0905,1aj6,6
0.004836,-12.1762,8.0952,1.0920,1aj6,7
0.000049,-12.0183,8.3911,0.5910,1aj6,8
0.012831,-11.8770,7.4278,1.1085,1aj6,9
0.095675,-6.3925,6.6593,3.4855,1aj7,10
0.064112,-6.3502,4.6477,0.8518,1aj7,11
0.015626,-6.2959,4.9424,4.0782,1aj7,12
0.016982,-6.2364,6.5892,4.7126,1aj7,13
0.148140,-6.0613,9.3061,0.8694,1aj7,14
0.003373,-5.9054,4.1336,4.1076,1aj7,15
0.005489,-5.7429,6.9136,3.3328,1aj7,16
0.001884,-5.6461,4.7392,4.0857,1aj7,17
0.000428,-5.4196,8.3213,3.0829,1aj7,18
0.003681,-5.3947,6.0351,3.5068,1aj7,19
0.210723,-7.2937,8.4020,1.1695,1aj7,1
0.001097,-5.3940,7.8800,2.9368,1aj7,20
0.094552,-7.0452,3.5604,1.1247,1aj7,2
0.008004,-6.8904,8.1505,3.8666,1aj7,3
0.071083,-6.8741,4.2135,0.7355,1aj7,4
0.022593,-6.8498,5.2000,0.8473,1aj7,5
0.025656,-6.7522,4.9111,0.8583,1aj7,6
0.152453,-6.6502,8.4653,0.8480,1aj7,7
0.005120,-6.5687,5.1316,3.9257,1aj7,8
0.608966,-6.5491,8.0534,1.1765,1aj7,9
0.970221,-24.0213,5.2962,1.2107,1ajv,1
0.885282,-23.2466,6.6733,1.5409,1ajv,2
0.897431,-22.2211,6.6215,1.9971,1ajv,3
0.726857,-19.1478,0.8336,2.1271,1ajx,1
0.679252,-19.0488,0.8372,1.0875,1ajx,2
0.702068,-17.9713,6.2109,1.4298,1ajx,3
0.678837,-17.3063,2.5245,1.3329,1ajx,4
0.830480,-17.2132,6.1695,2.4257,1ajx,5
0.175082,-16.5179,5.9871,1.4109,1ajx,6
0.074886,-5.9332,8.5668,0.5854,1amk,10
0.189556,-5.8993,8.7131,0.5589,1amk,11
0.696102,-8.3637,3.9496,1.3913,1amk,1
0.986882,-8.0310,1.3268,0.5838,1amk,2
0.749248,-6.8806,1.4374,1.4455,1amk,3
0.047361,-6.4724,10.8956,0.7766,1amk,4
0.269002,-6.1329,9.5358,0.7025,1amk,5
0.044502,-6.1302,8.2993,0.7025,1amk,6
0.362027,-6.0986,8.1013,0.5634,1amk,7
0.066742,-6.0924,11.5253,0.5601,1amk,8
0.084937,-6.0084,9.4308,0.5541,1amk,9
0.916419,-11.0339,5.1659,0.8978,1amn,1
0.524660,-10.5319,1.5417,0.8731,1amn,2
0.461012,-10.5287,4.1624,0.6332,1amn,3
0.779892,-10.5033,5.2019,0.5753,1amn,4
0.858431,-9.8986,10.3548,0.5602,1amn,5
0.979071,-9.8878,9.9954,0.5449,1amn,6
0.125727,-9.4074,13.1179,0.5732,1amn,7
0.830213,-9.1738,2.6821,0.8641,1amn,8
0.373887,-12.2775,1.1894,0.5455,1amw,1
0.000236,-10.6783,7.3191,0.7451,1amw,2
0.259094,-10.2657,3.4829,0.5191,1amw,3
0.553762,-10.1598,1.6427,1.1197,1amw,4
0.038427,-9.6220,8.9617,0.6386,1amw,5
0.030013,-9.4049,4.2486,0.5184,1amw,6
0.986369,-17.8994,0.5623,1.7080,1anf,1
0.961204,-16.3067,6.4591,2.3130,1anf,2
0.711273,-15.9791,6.0562,2.3074,1anf,3
0.003872,-13.1940,9.4212,3.7395,1ao0,10
0.003235,-13.0223,10.0374,3.6002,1ao0,11
0.000505,-12.8527,3.0554,2.9877,1ao0,12
0.006210,-12.8101,10.8214,2.0977,1ao0,13
0.007139,-12.8088,6.9846,1.2766,1ao0,14
0.005730,-12.7448,3.7243,1.7206,1ao0,15
0.001215,-12.6706,10.7850,3.7449,1ao0,16
0.001353,-12.5971,7.5961,1.7392,1ao0,17
0.050028,-12.5705,6.8605,3.7016,1ao0,18
0.002298,-12.4846,2.2013,3.7556,1ao0,19
0.028729,-14.0796,2.6695,1.3640,1ao0,1
0.001666,-12.3321,5.1955,3.7305,1ao0,20
0.004617,-13.8937,1.1541,3.4791,1ao0,2
0.008515,-13.7182,3.1082,1.1796,1ao0,3
0.001923,-13.7155,8.0849,3.8537,1ao0,4
0.072068,-13.6060,8.9243,3.7378,1ao0,5
0.010807,-13.3174,2.4285,4.0708,1ao0,6
0.000799,-13.3005,9.4531,2.4772,1ao0,7
0.019734,-13.2858,8.8722,3.7219,1ao0,8
0.000230,-13.2556,8.3418,3.1699,1ao0,9
0.000028,-16.1565,9.9130,2.4325,1ao8,10
0.018206,-16.1414,3.9167,1.8068,1ao8,11
0.001751,-16.0228,4.7859,1.2837,1ao8,12
0.000021,-15.9131,10.2287,2.4003,1ao8,13
0.000150,-15.3811,9.3704,1.7590,1ao8,14
0.002389,-15.2499,4.9228,1.3603,1ao8,15
0.000048,-15.1917,9.1859,1.6039,1ao8,16
0.000016,-15.0166,10.4031,1.2826,1ao8,17
0.000068,-15.0006,10.6797,1.2823,1ao8,18
0.000237,-14.9095,3.8715,1.2837,1ao8,19
0.002948,-17.0571,9.9411,1.2814,1ao8,1
0.000031,-14.8947,9.9508,1.9758,1ao8,20
0.036162,-16.9084,3.1192,1.2876,1ao8,2
0.056758,-16.8903,2.3019,1.2847,1ao8,3
0.000455,-16.7666,10.2987,1.2844,1ao8,4
0.002483,-16.6715,5.6314,1.2821,1ao8,5
0.000805,-16.5348,7.4950,1.2821,1ao8,6
0.000130,-16.3290,10.2373,2.3018,1ao8,7
0.057762,-16.3118,2.2842,1.2853,1ao8,8
0.000635,-16.1733,4.8197,1.8152,1ao8,9
0.000000,-13.9344,14.3489,2.7374,1aqc,10
0.000000,-13.9223,8.1482,3.2780,1aqc,11
0.000001,-13.8615,12.8895,4.7337,1aqc,12
0.000022,-13.8481,9.2952,2.3116,1aqc,13
0.001260,-13.7684,6.5045,3.8705,1aqc,14
0.000253,-13.5022,15.2129,2.5335,1aqc,15
0.000018,-13.4448,8.7111,4.0477,1aqc,16
0.000001,-13.4046,8.5084,4.8463,1aqc,17
0.000000,-13.2510,9.2072,3.0886,1aqc,18
0.000285,-13.2498,13.1067,3.7451,1aqc,19
0.000001,-14.5235,13.2869,4.6598,1aqc,1
0.000003,-13.2050,15.0846,4.0302,1aqc,20
0.000000,-14.4654,13.6907,4.9005,1aqc,2
0.007538,-14.3357,15.8592,3.1841,1aqc,3
